,word,type,v1
684,calculated,VBD,"  계산된, 계획적인  "
685,calfhood,VBD,Not verb
686,calibered,VBD,"  <총포가> 구경 …의, …구경의  "
687,caligated,VBD,Not verb
688,calpacked,VBD,Not verb
689,calycled,VBD,Not verb
690,calycophoran,VBD,Not verb
691,calyculated,VBD,"  계산된, 계획적인  "
692,camailed,VBD,Not verb
693,came,VBD,Not verb
694,camerated,VBD,Not verb
695,cammed,VBD,Not verb
696,campanulated,VBD,Not verb
697,campshed,VBD,(강기슭·제방을) 판자와 말뚝으로 호안(護岸)하다.
698,camused,VBD,재미있어[즐거워] 하는
699,cancered,VBD,암에 걸린
700,candlelighted,VBD,Not verb
701,candlesticked,VBD,Not verb
702,candyweed,VBD,Not verb
703,canille,VBD,Not verb
704,canioned,VBD,Not verb
705,cankered,VBD,"canker에 걸린; 근성이 부패[타락]한; 질이 나쁜, 성미 고약한  "
706,canned,VBD,Not verb
707,cannoned,VBD,"  세게 부딪치다, 충돌하다  "
708,cannulated,VBD,[의학]  캐뉼러를 삽입하다
709,canted,VBD,"[격식]  비스듬하다, 비스듬히 놓다  "
710,cantilevered,VBD,Not verb
711,cantoned,VBD,Not verb
712,cantred,VBD,Not verb
713,caped,VBD,망토를 걸친
714,capernoited,VBD,술이 조금 취한
715,capitaled,VBD,Not verb
716,capitated,VBD,Not verb
717,capped,VBD,뚜껑을 덮은
718,capriped,VBD,Not verb
719,capuched,VBD,Not verb
720,carapaced,VBD,갑각[껍질]을 가진.
721,carbolated,VBD,석탄산을 함유한[으로 처리한]
722,carboyed,VBD,카르보이[내산병]에 넣은.
723,carbuncled,VBD,Not verb
724,carded,VBD,[전문 용어]  (양털을) 소모기로 빗다      4.
725,careworn,VBD,근심걱정으로 초췌한[찌들은]
726,carinated,VBD,"  [동물·식물] 용골(龍骨)이 있는, 용골형의  "
727,carnaged,VBD,Not verb
728,carnationed,VBD,Not verb
729,carried,VBD,"  운반된; [영·방언] 넋을 잃은, 황홀한, 제정신이 아닌  "
730,cartwright,VBD,Not verb
731,carucated,VBD,Not verb
732,carunculated,VBD,Not verb
733,cased,VBD,~으로 완전히 둘러싸인 (→casing)
734,casemated,VBD,Not verb
735,caseweed,VBD,Not verb
736,casqued,VBD,Not verb
737,cassonade,VBD,Not verb
738,cast,VBD,(시선미소 등을) 던지다[보내다]      2.
739,castled,VBD,(=CASTELLATED)
740,castorized,VBD,Not verb
741,catamited,VBD,Not verb
742,cataracted,VBD,백내장이 있는.
743,catarrhed,VBD,카타르 증세가 있는.
744,catchweed,VBD,Not verb
745,caterpillared,VBD,Not verb
746,catfaced,VBD,Not verb
747,catfooted,VBD,"  고양이 같은 발을 가진, 고양이 발의.      2.    [명사]  걸음걸이가 고양이 같은, 살금살금 걷는(stealthy).  "
748,cathedraled,VBD,Not verb
749,catocalid,VBD,Not verb
750,caught,VBD,Not verb
751,caverned,VBD,동굴이 된
752,cavitied,VBD,Not verb
753,cayenned,VBD,Not verb
754,cedared,VBD,Not verb
755,ceilinged,VBD,천장이 있는
756,celebrated,VBD,유명한
757,cellated,VBD,Not verb
758,celluloided,VBD,Not verb
759,celt,VBD,Not verb
760,centered,VBD,Not verb
761,centistoke,VBD,Not verb
762,centuried,VBD,Not verb
763,cerated,VBD,"  납고[밀랍]를 입힌, [조류] 납막이 있는  "
764,ceratoblast,VBD,Not verb
765,cered,VBD,납막이 있는.
766,chad,VBD,Not verb
767,chafeweed,VBD,Not verb
768,chaffseed,VBD,Not verb
769,chafted,VBD,Not verb
770,chained,VBD,Not verb
771,chaliced,VBD,Not verb
772,chambered,VBD,[보통 복합어를 이루어] …실(室)[약실]이 있는
773,chamberleted,VBD,Not verb
774,chanceled,VBD,취소하다 (→postpone)      2.
775,chank,VBD,Not verb
776,channeled,VBD,Not verb
777,channelled,VBD,(돈감정생각 등을) (~에) 쏟다[돌리다]      4.
778,chaped,VBD,Not verb
779,chapournetted,VBD,Not verb
780,chapped,VBD,"  튼, 갈라진  "
781,charioted,VBD,Not verb
782,charqued,VBD,Not verb
783,chartered,VBD,Not verb
784,chasmed,VBD,갈라진 틈[균열]이 있는.
785,chasubled,VBD,상제복을 입은.
786,chattiness,VBD,Not verb
787,checked,VBD,체크[바둑판]무늬의 (→check)
788,checkered,VBD,[특히 美]  (=chequered)
789,checkrowed,VBD,Not verb
790,cheered,VBD,"  환호성을 지르다, 환호하다      4.    "
791,cheliped,VBD,Not verb
792,cherried,VBD,선홍색의
793,cheve,VBD,Not verb
794,chickenhearted,VBD,"  겁 많은, 소심한(timid)  "
795,chicqued,VBD,Not verb
796,chiggerweed,VBD,Not verb
797,childed,VBD,Not verb
798,chilled,VBD,Not verb
799,chinned,VBD,턱이 …한. double-~ 2중턱의.
800,chipped,VBD,Not verb
801,chiseled,VBD,"  끌로 판, 윤곽이 분명한  "
802,chitinized,VBD,Not verb
803,choke,VBD,"  숨이 막히다, 질식할 지경이다; 질식시키다      2.    "
804,chokered,VBD,Not verb
805,cholterheaded,VBD,Not verb
806,chopped,VBD,Not verb
807,chorded,VBD,화음을 붙인.
808,chose,VBD,Not verb
809,chowderheaded,VBD,"  바보 같은 , 멍청한.  "
810,christened,VBD,세례(명)를 주다      2.
811,chubbed,VBD,Not verb
812,chuckleheaded,VBD,"  바보 같은 , 멍청한.  "
813,churchified,VBD,Not verb
814,churled,VBD,Not verb
815,churruck,VBD,Not verb
816,cicindelid,VBD,Not verb
817,ciliated,VBD,속눈썹[솜털]이 있는
818,cingulated,VBD,[해부·동물]  띠 모양으로 생긴.
819,cinnamoned,VBD,계피 (향료)가 든.
820,cinquefoiled,VBD,Not verb
821,circled,VBD,(특히 공중에서) 빙빙 돌다      4.
822,circumradius,VBD,Not verb
823,circumscribed,VBD,Not verb
824,circumstanced,VBD,"  (어떤) 사정하에 (있는), (경제적으로 …한) 처지에 있는  "
825,cirrated,VBD,Not verb
826,cirrhosed,VBD,Not verb
827,cirriped,VBD,만각류의
828,cisted,VBD,(이유·예를) 들다[끌어 대다]      2.
829,cisterna,VBD,Not verb
830,citied,VBD,"  도시의, 도시가 있는; 도시화된  "
831,citrated,VBD,Not verb
832,clammed,VBD,Not verb
833,clank,VBD,철커덕하는 소리가 나다[소리를 내다]
834,clanned,VBD,Not verb
835,clapped,VBD,"[英속어]  지친, 녹초가 된 .  "
836,claught,VBD,Not verb
837,clavated,VBD,Not verb
838,clawed,VBD,[보통 복합어를 이루어] (…의) 발톱을 가진
839,claybrained,VBD,Not verb
840,cleaded,VBD,Not verb
841,cleanhanded,VBD,결백한
842,cleanhearted,VBD,Not verb
843,clearheaded,VBD,두뇌가 명석한
844,clearhearted,VBD,Not verb
845,cled,VBD,Not verb
846,cleeked,VBD,[복합어를 이루어] …한 뺨을 가진
847,clefted,VBD,Not verb
848,clerestoried,VBD,[건축]  통풍[채광]창이 있는.
849,clew,VBD,Not verb
850,cliented,VBD,Not verb
851,cliffweed,VBD,Not verb
852,clit,VBD,Not verb
853,cloaked,VBD,[문예체]  ~을 (~에) 가리다[숨기다]
854,clocked,VBD,자수로 꾸며진
855,clodpated,VBD,Not verb
856,cloghad,VBD,Not verb
857,cloistered,VBD,[격식]  세속으로부터 격리된
858,clomben,VBD,Not verb
859,closed,VBD,Not verb
860,closehanded,VBD,Not verb
861,clotweed,VBD,Not verb
862,clouded,VBD,Not verb
863,clouted,VBD,[비격식]  (특히 손으로) 세게 때리다[강타하다]
864,clovered,VBD,클로버가 나 있는.
865,clubfisted,VBD,Not verb
866,clubweed,VBD,Not verb
867,clustered,VBD,Not verb
868,coachwright,VBD,Not verb
869,coaged,VBD,Not verb
870,coattailed,VBD,Not verb
871,cobbed,VBD,Not verb
872,cochleated,VBD,달팽이 껍질 같은
873,cockaded,VBD,Not verb
874,cockeyed,VBD,Not verb
875,cockled,VBD,"  <모자챙이> 위로 젖혀진, 위로 향하게 한  "
876,cocklight,VBD,Not verb
877,cockscombed,VBD,Not verb
878,codelight,VBD,Not verb
879,codheaded,VBD,Not verb
880,coelongated,VBD,Not verb
881,coembedded,VBD,Not verb
882,coexpanded,VBD,Not verb
883,coffeeweed,VBD,Not verb
884,cogged,VBD,톱니바퀴가 달린
885,coiled,VBD,Not verb
886,coke,VBD,Not verb
887,cold,VBD,Not verb
888,coldhearted,VBD,Not verb
889,colicweed,VBD,Not verb
890,collared,VBD,Not verb
891,collected,VBD,Not verb
892,collied,VBD,Not verb
893,colloped,VBD,Not verb
894,colonnaded,VBD,"[건축]  열주(列柱)로 된 , 가로수의.  "
895,colored,VBD,Not verb
896,columnated,VBD,Not verb
897,combed,VBD,"  빗질한 , 소모한.  "
898,commendador,VBD,Not verb
899,compacted,VBD,"  꽉 찬; 굳게 결속된, 탄탄한  "
900,complected,VBD,[美  비격식]  피부(색)가 …한
901,complicated,VBD,복잡한 (=complex)
902,componed,VBD,Not verb
903,componented,VBD,Not verb
904,composed,VBD,Not verb
905,compressed,VBD,"  압축[압착]된, 간결한, [식물] 편평한, 굳게 다문  "
906,conamed,VBD,Not verb
907,concealed,VBD,Not verb
908,conceded,VBD,"  인정[시인, 양보]된  "
909,conceited,VBD,[못마땅함]  자만하는
910,concentrated,VBD,Not verb
911,concerted,VBD,"  (특히 둘 이상의 사람·국가 등이) 합심한, 결연한  "
912,conched,VBD,조개[권패]가 있는.
913,conchyliated,VBD,Not verb
914,condemned,VBD,Not verb
915,condensed,VBD,Not verb
916,coned,VBD,Not verb
917,confated,VBD,Not verb
918,conferted,VBD,"  (특히 둘 이상의 사람·국가 등이) 합심한, 결연한  "
919,confined,VBD,좁고 사방이 막힌
920,confirmed,VBD,(버릇이나 생활 방식이) 확고부동한
921,confounded,VBD,"[구식]  빌어먹을, 망할  "
922,congested,VBD,Not verb
923,congresser,VBD,Not verb
924,conjoined,VBD,Not verb
925,conjugated,VBD,"[화학]  두 화합물의 결합으로 된, 복합의  "
926,connected,VBD,"  관련이 있는 (→well connected), (↔unconnected)  "
927,conred,VBD,Not verb
928,consecrated,VBD,(종교 의식을 통해) 축성하다      2.
929,considered,VBD,Not verb
930,consumpted,VBD,Not verb
931,contagioned,VBD,접촉 전염[감염]된.
932,contextured,VBD,"  구성된 , 짜맞추어진.  "
933,contorted,VBD,contorted limbs/bodies      뒤틀린 팔다리/몸
934,contortioned,VBD,"  뒤틀린 , 일그러진.  "
935,contracted,VBD,Not verb
936,contractured,VBD,[병리]  (근육· 힘줄 따위가) 연축(攣縮) 된.
937,contrapose,VBD,Not verb
938,contusioned,VBD,타박상을 입힌.
939,converted,VBD,Not verb
940,convexed,VBD,Not verb
941,convinced,VBD,Not verb
942,convoke,VBD,[격식]  (공식적인 회의를) 소집하다 (=convene)
943,convoluted,VBD,Not verb
944,coolheaded,VBD,냉철한
945,copied,VBD,"  복사[복제]하다, 베끼다      4.    "
946,copleased,VBD,Not verb
947,coppernosed,VBD,Not verb
948,copperytailed,VBD,Not verb
949,coppiced,VBD,[전문 용어]  (어린 나무가 빨리 자라도록) 윗부분을 잘라 주다      2.    [명사][전문 용어]  (=copse)
950,coppled,VBD,Not verb
951,copsewooded,VBD,Not verb
952,copygraphed,VBD,Not verb
953,coraled,VBD,(말이나 소를) 울타리 안으로 몰아넣다      3.
954,corded,VBD,Not verb
955,corduroyed,VBD,Not verb
956,cored,VBD,Not verb
957,coreflexed,VBD,Not verb
958,corked,VBD,"  코르크 냄새가 나는, 코르크 마개가 부패한  "
959,corkscrew,VBD,나선형으로 움직이다
960,cornered,VBD,Not verb
961,cornified,VBD,Not verb
962,cornuated,VBD,Not verb
963,cornuted,VBD,Not verb
964,corollated,VBD,[식물]  화관[꽃부리]이 있는
965,coronaled,VBD,Not verb
966,coroneted,VBD,Not verb
967,corpusculated,VBD,혈소구[미소체]를 함유한.
968,corrade,VBD,Not verb
969,corrected,VBD,수정한. 정정한.
970,corridored,VBD,Not verb
971,corrupted,VBD,Not verb
972,corymbed,VBD,산방 꽃차례가 있는.
973,coscoroba,VBD,Not verb
974,costated,VBD,Not verb
975,cothamore,VBD,Not verb
976,cothurned,VBD,Not verb
977,cottaged,VBD,Not verb
978,cottonade,VBD,Not verb
979,cottonseed,VBD,Not verb
980,cotwinned,VBD,Not verb
981,couac,VBD,Not verb
982,couched,VBD,[격식]  (특정한 문체나 방식으로) 말을 하다[글을 쓰다]
983,coughweed,VBD,Not verb
984,counterattired,VBD,Not verb
985,counterchanged,VBD,Not verb
986,counterdigged,VBD,Not verb
987,counterembattled,VBD,Not verb
988,counterfessed,VBD,Not verb
989,countergirded,VBD,Not verb
990,counterindented,VBD,Not verb
991,counterlove,VBD,Not verb
992,counterpaled,VBD,Not verb
993,counterpaned,VBD,"  이불의 , 침대 씌우개의.  "
994,counterpointed,VBD,"[격식]  대조하다, 대조를 이루다  "
995,counterquartered,VBD,Not verb
996,counterraid,VBD,Not verb
997,counterreflected,VBD,Not verb
998,counterscalloped,VBD,Not verb
999,countersleight,VBD,Not verb
1000,counterstroke,VBD,Not verb
1001,counterthought,VBD,Not verb
1002,counterturned,VBD,Not verb
1003,countrified,VBD,"[흔히 못마땅함]  시골풍의, 촌스러운  "
1004,couped,VBD,Not verb
1005,coupled,VBD,연결한
1006,couponed,VBD,Not verb
1007,coursed,VBD,[문예체]  빠르게 흐르다
1008,courtbred,VBD,Not verb
1009,covenanted,VBD,Not verb
1010,covered,VBD,Not verb
1011,coversed,VBD,Not verb
1012,cowhearted,VBD,Not verb
1013,cowled,VBD,Not verb
1014,cowshed,VBD,Not verb
1015,cowslipped,VBD,Not verb
1016,crabbed,VBD,Not verb
1017,crackbrained,VBD,[비격식]  말도 안 되는
1018,cracked,VBD,Not verb
1019,crackled,VBD,Not verb
1020,cragged,VBD,(=CRAGGY)
1021,cramped,VBD,Not verb
1022,cranked,VBD,[못마땅함]  크랭크로 돌리다[돌다]
1023,crannied,VBD,금[틈]이 난
1024,cratered,VBD,Not verb
1025,cravenhearted,VBD,Not verb
1026,crazed,VBD,[격식]  (격렬한 감정에 사로잡혀) 날뛰는[발광하는]
1027,crazyweed,VBD,Not verb
1028,creaght,VBD,Not verb
1029,creeded,VBD,Not verb
1030,creepered,VBD,<집 등이> 담쟁이로 덮인
1031,crenated,VBD,[식물]  무딘 톱날 모양의 ((잎의 가장자리 등))
1032,creneled,VBD,Not verb
1033,crept,VBD,Not verb
1034,cressed,VBD,Not verb
1035,cressweed,VBD,Not verb
1036,crested,VBD,Not verb
1037,creviced,VBD,금〔틈〕이 난
1038,cried,VBD,Not verb
1039,crinated,VBD,Not verb
1040,crisped,VBD,Not verb
1041,crocketed,VBD,당초 무늬가 새겨진.
1042,crocused,VBD,Not verb
1043,crookbacked,VBD,Not verb
1044,crooked,VBD,Not verb
1045,crookheaded,VBD,Not verb
1046,crooklegged,VBD,Not verb
1047,crooknecked,VBD,Not verb
1048,crooksided,VBD,Not verb
1049,cropweed,VBD,Not verb
1050,crosiered,VBD,홀장을 지니고 있는.
1051,crossbolted,VBD,Not verb
1052,crossbred,VBD,Not verb
1053,crosscurrented,VBD,역류가 있는.
1054,crossleted,VBD,작은 십자형이 있는.
1055,crosstied,VBD,"  (철도의) 침목의 , 기초가 되는 가로대의.  "
1056,crotched,VBD,"  갈래진, 가랑이진  "
1057,crouched,VBD,"  (몸을) 쭈그리다, 쭈그리고 앉다 (=squat)      2.    [명사]  쭈그리고 앉기  "
1058,crowded,VBD,Not verb
1059,crowfooted,VBD,Not verb
1060,crowned,VBD,Not verb
1061,crowstepped,VBD,Not verb
1062,crucified,VBD,십자가에 매달아 죽이다      2.
1063,cruelhearted,VBD,"  무자비한, 비정한  "
1064,crumpled,VBD,crumpled clothes/papers      구겨진 옷/서류들
1065,crushed,VBD,Not verb
1066,crutched,VBD,"  목다리에 의지한, 지주로 버틴  "
1067,crypted,VBD,Not verb
1068,cuck,VBD,Not verb
1069,cuckoomaid,VBD,Not verb
1070,cuirassed,VBD,"  동체 갑옷[흉갑]을 입은, 장갑한  "
1071,cultrated,VBD,(칼날처럼) 얇고 끝이 뾰족한
1072,cultured,VBD,Not verb
1073,cupolated,VBD,Not verb
1074,curled,VBD,Not verb
1075,curried,VBD,카레를 넣은
1076,cursed,VBD,Not verb
1077,curtailed,VBD,"  단축한, 줄인, 삭감한  "
1078,curved,VBD,"  곡선의, 약간 굽은[휜]  "
1079,curvinerved,VBD,Not verb
1080,cushioned,VBD,쿠션이 있는.
1081,cusped,VBD,"  뾰족한 끝이 있는, 끝이 뾰족한.  "
1082,cussed,VBD,[구식 비격식]  고집스러운 (=stubborn)
1083,cut,VBD,"  베다, 자르다, 절개하다      2.    "
1084,cutted,VBD,Not verb
1085,cyanosed,VBD,Not verb
1086,cylindered,VBD,"  [보통 복합어를 이루어] …기통의, …에 실린더가 달린  "
1087,cypressed,VBD,Not verb
1088,cysted,VBD,Not verb
1089,dade,VBD,Not verb
1090,daisied,VBD,[시어]  데이지가 피어 있는
1091,damascened,VBD,Not verb
1092,damned,VBD,Not verb
1093,damped,VBD,"  (흔히 불쾌감을 줄 정도로) 축축한[눅눅한]      2.    [명사][英]  축축[눅눅]한 상태; 축축[눅눅]한 곳, (벽 등에 습기가 차서 생긴) 얼룩  "
1094,dang,VBD,Not verb
1095,dappled,VBD,(색깔·무늬·그림자가) 얼룩덜룩한[어룽거리는]
1096,darned,VBD,Not verb
1097,dataria,VBD,Not verb
1098,dazed,VBD,(충격을 받거나 머리를 얻어맞거나 하여) 멍한[아찔한]
1099,deadhearted,VBD,Not verb
1100,deadlight,VBD,Not verb
1101,deathbed,VBD,Not verb
1102,debentured,VBD,Not verb
1103,deboshed,VBD,Not verb
1104,decahydrated,VBD,Not verb
1105,decarnated,VBD,Not verb
1106,deceased,VBD,Not verb
1107,decene,VBD,Not verb
1108,decided,VBD,"  확실한, 결정적인 (→undecided)  "
1109,decked,VBD,"  꾸미다, 장식하다      4.    "
1110,declined,VBD,"  줄어들다, 감소[축소/위축]하다[되다]      3.    "
1111,decoke,VBD,Not verb
1112,decomposed,VBD,분해[부패]된
1113,decrew,VBD,Not verb
1114,decussated,VBD,Not verb
1115,deerweed,VBD,Not verb
1116,defamed,VBD,[격식]  (사람을) 헐뜯다[중상하다]
1117,defeasanced,VBD,Not verb
1118,defiled,VBD,Not verb
1119,defined,VBD,Not verb
1120,deformed,VBD,기형의
1121,deft,VBD,Not verb
1122,degged,VBD,간청[애원]하다      2.
1123,degraded,VBD,"  타락[퇴화]한, 모욕을 당한, 비속화된  "
1124,dejected,VBD,"  실의에 빠진, 낙담한 (=despondent)  "
1125,deknight,VBD,Not verb
1126,delighted,VBD,아주 기뻐[즐거워]하는
1127,demented,VBD,Not verb
1128,demersed,VBD,Not verb
1129,demibastioned,VBD,Not verb
1130,demibelt,VBD,Not verb
1131,demibrigade,VBD,Not verb
1132,demicivilized,VBD,Not verb
1133,demidigested,VBD,Not verb
1134,deminatured,VBD,Not verb
1135,demiturned,VBD,Not verb
1136,dentated,VBD,"  [동물] 이가 있는, [식물] 톱니 모양의  "
1137,dentelated,VBD,DENTILATED
1138,departed,VBD,Not verb
1139,deplored,VBD,Not verb
1140,depressed,VBD,Not verb
1141,deserted,VBD,Not verb
1142,desight,VBD,Not verb
1143,desired,VBD,"  바랐던, 희망했던, 훌륭한  "
1144,detached,VBD,Not verb
1145,determined,VBD,Not verb
1146,detrited,VBD,"  쇄암(碎岩)이 된, 산산이 부서진.  "
1147,deuced,VBD,[옛글투]  지독한(화·실망·놀람을 강조)
1148,devertebrated,VBD,Not verb
1149,deviled,VBD,맵게 양념한
1150,dewclawed,VBD,"  발톱의, 발톱이 있는.  "
1151,dewlapped,VBD,목 아랫살이 처진
1152,diamonded,VBD,다이아몬드로 장식한[를 박은].
1153,dianilid,VBD,Not verb
1154,did,VBD,Not verb
1155,difformed,VBD,Not verb
1156,diffused,VBD,"  확산된, 널리 퍼진, [물리] 산란한  "
1157,digammated,VBD,F 와 비슷한 초기 그리스 문자의.
1158,digested,VBD,"  (음식을) 소화하다[소화시키다], 소화되다      2.    "
1159,digitated,VBD,Not verb
1160,digitigrade,VBD,[동물]  발가락으로 걷는      2.    [명사][동물]  지행(趾行) 동물 ((개·고양이 등))
1161,digitinerved,VBD,Not verb
1162,dignified,VBD,위엄[품위] 있는 (↔undignified)
1163,dihydrated,VBD,[화학]  2 수화물(水化物)의.
1164,dilapidated,VBD,다 허물어져 가는 (=ramshackle)
1165,dilated,VBD,"  옆으로 퍼진; [곤충] (몸의 일부가) 팽창한, 넓어진.  "
1166,dillweed,VBD,Not verb
1167,diluted,VBD,희박화 된 (→dilution)
1168,dimensioned,VBD,Not verb
1169,dimmed,VBD,Not verb
1170,dipped,VBD,(액체에) 살짝 담그다[적시다]      2.
1171,disaccustomed,VBD,Not verb
1172,disaffected,VBD,불만[반감]을 품은
1173,disagreed,VBD,"  의견[뜻]이 다르다, 동의하지 않다      2.    "
1174,disappointed,VBD,"  실망한, 낙담한  "
1175,disaproned,VBD,Not verb
1176,disarmed,VBD,무장 해제시키다      2.
1177,disavower,VBD,Not verb
1178,discalced,VBD,<수도사·수녀가> 맨발의
1179,discolored,VBD,Not verb
1180,discomposed,VBD,"  침착(평정)을 잃은, 마음이 산란해진  "
1181,disconcerted,VBD,I was disconcerted to find that everyone else already knew it.      다른 사람들이 모두 이미 그것을 알고 있다는 것을 알게 된 나는 당황스러웠다.
1182,disconnected,VBD,Not verb
1183,discontented,VBD,"  불만족한, 불만스러워 하는 (=dissatisfied), (↔contented)  "
1184,discovered,VBD,발견된
1185,discrested,VBD,Not verb
1186,diseased,VBD,"  질병에 걸린, 병을 앓고 있는  "
1187,disembed,VBD,Not verb
1188,disengaged,VBD,Not verb
1189,dished,VBD,Not verb
1190,disheveled,VBD,Not verb
1191,disimpassioned,VBD,"  냉정한, 침착한  "
1192,disinterested,VBD,Not verb
1193,disjasked,VBD,Not verb
1194,disjointed,VBD,"  연결이 안 되는, 일관성이 없는 (=disconnected, incoherent)  "
