Column1,word,type,v1
685,cording,VBG,Not verb
686,coremaking,VBG,Not verb
687,coring,VBG,Not verb
688,corking,VBG,Not verb
689,corkmaking,VBG,Not verb
690,corkwing,VBG,Not verb
691,cornhusking,VBG,Not verb
692,corning,VBG,Not verb
693,correcting,VBG,Not verb
694,corresponding,VBG,  (~에) 해당[상응]하는 (=equivalent)  
695,corroding,VBG,"  부식시키다, 좀먹다  "
696,corrupting,VBG,Not verb
697,corseting,VBG,Not verb
698,corticating,VBG,Not verb
699,coshering,VBG,Not verb
700,cosounding,VBG,Not verb
701,costeaning,VBG,Not verb
702,costing,VBG,Not verb
703,costuming,VBG,Not verb
704,couching,VBG,Not verb
705,couchmaking,VBG,Not verb
706,counteracting,VBG,  (무엇의 악영향에) 대응하다 (=counter)  
707,counterbeating,VBG,Not verb
708,counterbuilding,VBG,Not verb
709,counterflashing,VBG,Not verb
710,counterhammering,VBG,Not verb
711,counterjudging,VBG,Not verb
712,counterlathing,VBG,Not verb
713,counterlocking,VBG,Not verb
714,counteropening,VBG,Not verb
715,counterpleading,VBG,Not verb
716,counterposting,VBG,Not verb
717,counterraising,VBG,Not verb
718,counterreckoning,VBG,Not verb
719,countershafting,VBG,Not verb
720,counterspying,VBG,Not verb
721,counterswing,VBG,Not verb
722,counterthwarting,VBG,Not verb
723,countertripping,VBG,Not verb
724,counterwilling,VBG,Not verb
725,coupling,VBG,Not verb
726,coursing,VBG,Not verb
727,courtling,VBG,Not verb
728,covenanting,VBG,Not verb
729,covering,VBG,Not verb
730,coveting,VBG,"[격식]  (특히 남의 물건을) 탐내다, 갈망하다  "
731,coving,VBG,Not verb
732,cowhiding,VBG,Not verb
733,cowleeching,VBG,Not verb
734,cowling,VBG,Not verb
735,coyoting,VBG,Not verb
736,cozening,VBG,Not verb
737,crabbing,VBG,Not verb
738,cracking,VBG,"[英  비격식]  기막히게 좋은, 끝내 주는  "
739,crackling,VBG,Not verb
740,cradlemaking,VBG,Not verb
741,cradling,VBG,Not verb
742,cratemaking,VBG,Not verb
743,craunching,VBG,Not verb
744,craving,VBG,Not verb
745,crawling,VBG,"  [속어] 벼룩[이, 진드기]가 꾄; [영·속어] 아첨하는, 굽실거리는  "
746,creammaking,VBG,Not verb
747,creasing,VBG,Not verb
748,creatureling,VBG,Not verb
749,creeping,VBG,  서서히[몰래] 진행되는[다가오는]  
750,cresting,VBG,Not verb
751,cribbing,VBG,Not verb
752,cricketing,VBG,"  크리켓을 하는, 크리켓의  "
753,crimping,VBG,Not verb
754,cringeling,VBG,Not verb
755,cringing,VBG,Not verb
756,crippling,VBG,  a crippling disease      장애를 초래하는 질병  
757,crisping,VBG,Not verb
758,critling,VBG,Not verb
759,crocheting,VBG,  코바늘로 뜨다  
760,crofting,VBG,Not verb
761,crooning,VBG,  (조용히 부드럽게) 노래하다  
762,crosscutting,VBG,Not verb
763,crosshauling,VBG,Not verb
764,crossing,VBG,Not verb
765,crouching,VBG,Not verb
766,crowing,VBG,  (특히 이른 새벽에) ‘꼬끼오’하고 울다      4.    
767,crownling,VBG,  (특히 이른 새벽에) ‘꼬끼오’하고 울다      4.    
768,crumpling,VBG,Not verb
769,crunching,VBG,Not verb
770,crushing,VBG,  (안 좋거나 심각한 정도를 강조하여) 참담한[치명적인]  
771,crutching,VBG,Not verb
772,crying,VBG,Not verb
773,cubbing,VBG,Not verb
774,culling,VBG,Not verb
775,cunning,VBG,Not verb
776,cupmaking,VBG,Not verb
777,cupping,VBG,Not verb
778,curbing,VBG,Not verb
779,curing,VBG,Not verb
780,curling,VBG,Not verb
781,curmurring,VBG,Not verb
782,curtaining,VBG,Not verb
783,cutling,VBG,Not verb
784,cutting,VBG,Not verb
785,cycling,VBG,Not verb
786,cymbling,VBG,Not verb
787,cymling,VBG,Not verb
788,dabbling,VBG,  (스포츠·활동 등을 오락이나 취미 삼아) 조금 해보다[잠깐 손대다]      2.    
789,daffing,VBG,Not verb
790,dairying,VBG,Not verb
791,dallying,VBG,"[구식]  꾸물거리다, 미적거리다 (→dilly-dally)  "
792,damning,VBG,"  비판적인, 유죄[과오]를 강력 시사하는  "
793,damping,VBG,Not verb
794,dampproofing,VBG,Not verb
795,dancing,VBG,Not verb
796,dandling,VBG,[구식]  (아이를 무릎 위에 얹고) 까불다[흔들다]  
797,dandyling,VBG,Not verb
798,dangling,VBG,"  ...에게 결과를 알리지 않고 기다리게 하다, ...을 애타게 (안달복달하게)하다  "
799,dapperling,VBG,Not verb
800,daring,VBG,"  대담한, 위험한      2.    [명사]  대담성  "
801,darkening,VBG,Not verb
802,darkling,VBG,"[문예체]  어두워 오는, 어스레한  "
803,darling,VBG,"[비격식]  (대단히) 사랑하는, 굉장히 멋진[특별한]  "
804,darning,VBG,Not verb
805,darting,VBG,  쏜살같이[휙] 달리다[움직이다]      4.    
806,dashing,VBG,Not verb
807,dating,VBG,Not verb
808,daubing,VBG,Not verb
809,daughterling,VBG,Not verb
810,daunting,VBG,Not verb
811,dawdling,VBG,  꾸물[어정]거리다  
812,dawning,VBG,Not verb
813,daygoing,VBG,Not verb
814,dayspring,VBG,Not verb
815,deadening,VBG,  the deadening effect of alcohol on your reactions      알코올의 반응 둔화 효과  
816,deading,VBG,Not verb
817,deafening,VBG,"  귀청이 터질 듯한, 귀가 먹먹한  "
818,dealing,VBG,Not verb
819,deappetizing,VBG,Not verb
820,deathling,VBG,Not verb
821,debating,VBG,Not verb
822,deceiving,VBG,"  속이다, 기만하다      2.    "
823,decking,VBG,Not verb
824,decompressing,VBG,  기압이[을] 줄다[줄이다]      2.    
825,decreasing,VBG,"  감소하는, 점점 줄어드는  "
826,decurring,VBG,Not verb
827,deepening,VBG,Not verb
828,deeping,VBG,Not verb
829,deerstalking,VBG,Not verb
830,defacing,VBG,Not verb
831,defiling,VBG,[격식 또는 문예체]  (신성하거나 중요한 것을) 더럽히다  
832,degrading,VBG,"  비하하는, 모멸적인  "
833,dehydrofreezing,VBG,Not verb
834,delaying,VBG,Not verb
835,delighting,VBG,"  많은 기쁨을 주다, 아주 즐겁게 하다  "
836,deluding,VBG,"  속이다, 착각하게 하다 (→delusion), (=deceive)  "
837,demanding,VBG,Not verb
838,demiflouncing,VBG,Not verb
839,demiking,VBG,Not verb
840,demurring,VBG,[격식]  이의를 제기하다  
841,depending,VBG,"  매달린 , 부수적인 , (법률) 미결의.  "
842,depolishing,VBG,Not verb
843,depressing,VBG,"  우울하게 만드는, 우울한  "
844,depthing,VBG,Not verb
845,derricking,VBG,Not verb
846,descending,VBG,"  내려가는, 강하하는, 하향의(opp. ascending); [컴퓨터] 내림차순의  "
847,deserving,VBG,[격식]  (도움·보답·칭찬 등을) 받을 만한[자격이 있는] (↔undeserving)  
848,designing,VBG,Not verb
849,desolating,VBG,Not verb
850,despairing,VBG,"  절망한, 자포자기한  "
851,desponding,VBG,  (=DESPONDENT)  
852,devastating,VBG,Not verb
853,deviling,VBG,Not verb
854,devouring,VBG,"  게걸스레 먹는; <감정이> 열렬한, 강렬한  "
855,dialing,VBG,Not verb
856,diapering,VBG,Not verb
857,dicing,VBG,Not verb
858,diemaking,VBG,Not verb
859,diesinking,VBG,Not verb
860,digging,VBG,Not verb
861,dilling,VBG,Not verb
862,ding,VBG,[美]  딩동[땡땡]하는 소리를 내다      4.    
863,dining,VBG,Not verb
864,dipping,VBG,Not verb
865,disappearing,VBG,"  (눈앞에서) 사라지다, 보이지 않게 되다 (=vanish)      2.    "
866,disappointing,VBG,"  실망스러운, 기대에 못 미치는  "
867,disbelieving,VBG,  a  disbelieving look/smile/laugh  
868,discerning,VBG,[호감]  안목이 있는  
869,discharging,VBG,Not verb
870,discomforting,VBG,[격식]  (마음을) 불편하게 하다  
871,discomposing,VBG,"[격식]  (마음의) 평정을 잃게 만들다 (=disconcert, disturb)  "
872,disconcerting,VBG,  She had the disconcerting habit of saying exactly what she thought.      그녀는 자기가 생각하는 바를 그대로 말해 버리는 당황스러운 버릇이 있었다.  
873,discontenting,VBG,Not verb
874,discording,VBG,Not verb
875,discouraging,VBG,  a discouraging experience/response/result      의욕을 꺾는[좌절감을 주는] 경험/반응/결과  
876,discriminating,VBG,[호감]  안목 있는 (=discerning)  
877,disguising,VBG,  변장[가장]하다      2.    
878,disgusting,VBG,Not verb
879,disheartening,VBG,  a disheartening experience      낙심하게 하는 경험  
880,dishling,VBG,Not verb
881,dishmaking,VBG,Not verb
882,dishwashing,VBG,  접시 씻는  
883,dishwiping,VBG,Not verb
884,disinteresting,VBG,  재미없는: 거의 쓰지 않음  
885,disliking,VBG,Not verb
886,disobliging,VBG,  (일부러) 비협조적인  
887,disparaging,VBG,disparaging remarks      폄하하는 발언  
888,displeasing,VBG,  His remarks were clearly not displeasing to her.      그의 발언이 그녀에게 분명 불쾌한 것은 아니었다.  
889,disquieting,VBG,[격식]  불안을 조성하는  
890,disring,VBG,Not verb
891,dissecting,VBG,"  해부의, 절개용의  "
892,dissenting,VBG,dissenting groups/voices/views/opinion      반대 집단/반대하는 목소리/견해/의견  
893,dissolving,VBG,Not verb
894,distilling,VBG,Not verb
895,distinguishing,VBG,"  특징적인, 다른 것과 구별되는, 특색 있는  "
896,distressing,VBG,"  괴로움을 주는, 고통스러운  "
897,disturbing,VBG,"  충격적인, 불안감을 주는  "
898,divaricating,VBG,Not verb
899,diverging,VBG,  (=DIVERGENT)  
900,diverting,VBG,"[격식]  여흥의, 즐거운  "
901,dividing,VBG,Not verb
902,diving,VBG,Not verb
903,divining,VBG,Not verb
904,doating,VBG,Not verb
905,dobbing,VBG,Not verb
906,doddering,VBG,  (특히 나이가 많아서) 움직임이 자유롭지 못한[비틀거리며 걷는]  
907,dodding,VBG,Not verb
908,doegling,VBG,Not verb
909,dogtoothing,VBG,Not verb
910,doing,VBG,Not verb
911,dollmaking,VBG,Not verb
912,domineering,VBG,[못마땅함]  지배[군림]하려 드는  
913,doormaking,VBG,Not verb
914,doting,VBG,"  맹목적으로 사랑하는, 애지중지하는  "
915,dotting,VBG,Not verb
916,doublehatching,VBG,Not verb
917,doubling,VBG,Not verb
918,doubting,VBG,"  의심하는, 불안한  "
919,doughmaking,VBG,Not verb
920,douping,VBG,Not verb
921,doveling,VBG,Not verb
922,downcoming,VBG,Not verb
923,downfalling,VBG,Not verb
924,downhanging,VBG,Not verb
925,downligging,VBG,Not verb
926,downlying,VBG,Not verb
927,downpouring,VBG,  비가 쏟아져 내리는  
928,downrushing,VBG,Not verb
929,downsinking,VBG,Not verb
930,downsitting,VBG,Not verb
931,downsliding,VBG,Not verb
932,downswing,VBG,Not verb
933,downtrampling,VBG,Not verb
934,downtreading,VBG,Not verb
935,drafting,VBG,Not verb
936,dragging,VBG,Not verb
937,dragsawing,VBG,Not verb
938,dramming,VBG,Not verb
939,drapping,VBG,Not verb
940,dratting,VBG,Not verb
941,drawfiling,VBG,Not verb
942,drawing,VBG,Not verb
943,drawling,VBG,"  느리게 질질 끄는, 우물쭈물하는, 뜸직뜸직한; 답답한, 지루한  "
944,drawspring,VBG,Not verb
945,dredging,VBG,Not verb
946,dreiling,VBG,Not verb
947,drenching,VBG,"  흠뻑 적시는, 억수로 쏟아지는  "
948,dressing,VBG,Not verb
949,dressmaking,VBG,Not verb
950,drifting,VBG,Not verb
951,drilling,VBG,"  날카로운, 통렬한(biting)  "
952,drinking,VBG,Not verb
953,dripping,VBG,"  흠뻑 젖은, 물이 뚝뚝 듣는[떨어지는]      2.    [명사]  (고기를 요리할 때 나오는) 기름  "
954,driving,VBG,Not verb
955,drooping,VBG,"  늘어진; 눈을 내리깐, 고개 숙인; 풀이 죽은  "
956,dropling,VBG,Not verb
957,dropping,VBG,Not verb
958,drubbing,VBG,Not verb
959,druggeting,VBG,Not verb
960,drumming,VBG,Not verb
961,drying,VBG,"  건조용의, 건조성의  "
962,dubbing,VBG,Not verb
963,duckhunting,VBG,Not verb
964,ducking,VBG,Not verb
965,duckling,VBG,Not verb
966,duckwing,VBG,Not verb
967,dueling,VBG,Not verb
968,duffing,VBG,Not verb
969,dukeling,VBG,Not verb
970,dumping,VBG,Not verb
971,dumpling,VBG,Not verb
972,dusting,VBG,Not verb
973,dwarfling,VBG,Not verb
974,dwelling,VBG,Not verb
975,dyeing,VBG,Not verb
976,dyemaking,VBG,Not verb
977,dying,VBG,Not verb
978,dynamiting,VBG,  다이너마이트로 폭파하다  
979,earing,VBG,Not verb
980,earning,VBG,Not verb
981,earring,VBG,Not verb
982,earsplitting,VBG,"  귀청이 찢어질 듯한, 천지를 진동하는  "
983,earthling,VBG,Not verb
984,earthmaking,VBG,[英]  (전기 장치에 전선으로) 접지하다  
985,earthquaking,VBG,Not verb
986,easing,VBG,Not verb
987,easterling,VBG,Not verb
988,easting,VBG,Not verb
989,easygoing,VBG,Not verb
990,eating,VBG,Not verb
991,eavesdropping,VBG,Not verb
992,eccentring,VBG,Not verb
993,ecuelling,VBG,Not verb
994,edgemaking,VBG,Not verb
995,edging,VBG,Not verb
996,edifying,VBG,"[격식 또는 유머]  의식 고양적인, 교화적인  "
997,egging,VBG,Not verb
998,eightling,VBG,Not verb
999,eking,VBG,Not verb
1000,elding,VBG,Not verb
1001,electroblasting,VBG,Not verb
1002,electrocoating,VBG,Not verb
1003,electroengraving,VBG,Not verb
1004,electroetching,VBG,Not verb
1005,electroforming,VBG,Not verb
1006,electrogilding,VBG,Not verb
1007,electroplating,VBG,Not verb
1008,electropuncturing,VBG,Not verb
1009,electrosherardizing,VBG,Not verb
1010,electrotyping,VBG,Not verb
1011,elevating,VBG,"  (정신을) 고양시키는, 고상한  "
1012,embarrassing,VBG,Not verb
1013,embossing,VBG,Not verb
1014,embracing,VBG,Not verb
1015,enameling,VBG,Not verb
1016,enchanting,VBG,"  황홀케 하는, 고혹적인 (=delightful)  "
1017,encouraging,VBG,  This month’s unemployment figures are not very encouraging.      이 달의 실업 수치는 별로 고무적이지 못하다.  
1018,endearing,VBG,  사랑스러운 (=lovable)  
1019,ending,VBG,Not verb
1020,enduring,VBG,  오래가는[지속되는]  
1021,enfilading,VBG,Not verb
1022,engaging,VBG,"  호감이 가는, 매력적인  "
1023,engraving,VBG,Not verb
1024,engrossing,VBG,  an engrossing problem      몰두하게 하는 문제  
1025,enjoying,VBG,  즐기다      2.    
1026,enlarging,VBG,"  확대[확장]하다, 확대[확장]되다      2.    "
1027,enlightening,VBG,  It was a very enlightening interview.      그것은 이해에 아주 도움이 되는[큰 깨우침을 주는] 인터뷰였다.  
1028,enlivening,VBG,  활기를 띠게 하는.  
1029,ennobling,VBG,"  고상[고귀]하게 하는, 작위를 수여하는.  "
1030,enriching,VBG,"  질을 높이다, 풍요롭게 하다; (식품에 어떤 영양소를) 강화하다      2.    "
1031,enring,VBG,Not verb
1032,ensnaring,VBG,"  함정에 빠뜨리는, 유혹하는.  "
1033,entangling,VBG,"  얽어매다, (걸어서) 꼼짝 못하게 하다      2.    "
1034,entering,VBG,[격식]  들어가다[오다]      2.    
1035,enterprising,VBG,[호감]  진취력[기획력]이 있는  
1036,entertaining,VBG,"  재미있는, 즐거움을 주는  "
1037,enthralling,VBG,  an enthralling performance      마음을 사로잡는 공연  
1038,enticing,VBG,  유혹적인  
1039,entrancing,VBG,entrancing music      황홀감을 느끼게 하는 음악  
1040,entreating,VBG,"  간청의, 탄원의  "
1041,envying,VBG,"  부러워하다, 선망하다      3.    "
1042,equaling,VBG,Not verb
1043,equalizing,VBG,"  동등하게 하는, 균등하게 하는.  "
1044,equalling,VBG,Not verb
1045,equiproducing,VBG,Not verb
1046,erecting,VBG,Not verb
1047,erlking,VBG,Not verb
1048,erring,VBG,Not verb
1049,erthling,VBG,Not verb
1050,essling,VBG,Not verb
1051,esterling,VBG,Not verb
1052,etching,VBG,Not verb
1053,evening,VBG,Not verb
1054,everbearing,VBG,Not verb
1055,everblooming,VBG,  <식물이> 사계절 피는  
1056,everduring,VBG,[고어]  EVERLASTING.  
1057,everlasting,VBG,Not verb
1058,everliving,VBG,Not verb
1059,evilspeaking,VBG,Not verb
1060,evilwishing,VBG,Not verb
1061,exacting,VBG,"  힘든, 까다로운 (=demanding)  "
1062,exaggerating,VBG,  과장하다  
1063,examining,VBG,  조사[검토]하다      2.    
1064,exasperating,VBG,  정말 짜증스러운[화나는] (=infuriating)  
1065,exceeding,VBG,"  엄청난; 대단한, 굉장한  "
1066,excepting,VBG,Not verb
1067,exciting,VBG,"  신나는, 흥미진진한, 흥분하게 하는  "
1068,exclaiming,VBG,"  소리치다, 외치다  "
1069,excluding,VBG,Not verb
1070,excruciating,VBG,"  몹시 고통스러운, 극심한  "
1071,excusing,VBG,  (무례나 작은 실수 등을) 용서하다[봐주다]      4.    
1072,exhausting,VBG,"  진을 빼는, 기진맥진하게 만드는  "
1073,exhilarating,VBG,  아주 신나는[즐거운]  
1074,expanding,VBG,Not verb
1075,expiring,VBG,Not verb
1076,explaining,VBG,Not verb
1077,exploring,VBG,  답사[탐사/탐험]하다      2.    
1078,expostulating,VBG,[격식]  훈계[반대]하다  
1079,extending,VBG,Not verb
1080,extenuating,VBG,[격식]  정상 참작이 가능한  
1081,extraregarding,VBG,Not verb
1082,extruding,VBG,Not verb
1083,eyestring,VBG,Not verb
1084,eying,VBG,  (특히 탐이 나거나 의심스러워서) 쳐다보다  
1085,fablemongering,VBG,Not verb
1086,fabling,VBG,Not verb
1087,facemaking,VBG,Not verb
1088,facing,VBG,Not verb
1089,factabling,VBG,Not verb
1090,fading,VBG,Not verb
1091,fadmongering,VBG,Not verb
1092,fagging,VBG,Not verb
1093,fagoting,VBG,Not verb
1094,failing,VBG,Not verb
1095,fainting,VBG,"  졸도하는, 기절의  "
1096,fairgoing,VBG,Not verb
1097,fairing,VBG,Not verb
1098,fairling,VBG,Not verb
1099,falling,VBG,Not verb
1100,faltering,VBG,  the faltering peace talks      흔들리고 있는 평화 회담  
1101,fanfaronading,VBG,Not verb
1102,fanmaking,VBG,Not verb
1103,fanning,VBG,Not verb
1104,farcing,VBG,Not verb
1105,faring,VBG,"  (특정 상황에서) 잘, 잘못, 더 잘하다 등 (=get on)  "
1106,farming,VBG,Not verb
1107,farmsteading,VBG,Not verb
1108,farseeing,VBG,"  선견지명이 있는, 통찰력 있는; 먼 데를 잘 보는(farsighted)  "
1109,farthing,VBG,Not verb
1110,fascinating,VBG,"  대단히 흥미로운, 매력적인  "
1111,fashionmonging,VBG,Not verb
1112,fastening,VBG,Not verb
1113,fastgoing,VBG,Not verb
1114,fasting,VBG,"  단식의, 금식의  "
1115,fatherling,VBG,Not verb
1116,fatling,VBG,Not verb
1117,faultfinding,VBG,Not verb
1118,faulting,VBG,Not verb
1119,favoring,VBG,"  형편에 맞는, 유리한, 순조로운  "
1120,fawning,VBG,"  아양부리는; 알랑거리는, 아첨하는  "
1121,feathering,VBG,Not verb
1122,featherstitching,VBG,Not verb
1123,featherwing,VBG,Not verb
1124,feebling,VBG,Not verb
1125,feeding,VBG,Not verb
1126,feeling,VBG,Not verb
1127,feering,VBG,Not verb
1128,feigning,VBG,[격식]  (감정·질병 등을) 가장하다[…인 척하다]  
1129,felling,VBG,Not verb
1130,fellmongering,VBG,Not verb
1131,felonsetting,VBG,Not verb
1132,felting,VBG,Not verb
1133,feltmaking,VBG,Not verb
1134,fencing,VBG,Not verb
1135,fendering,VBG,Not verb
1136,ferling,VBG,Not verb
1137,ferreting,VBG,Not verb
1138,fetching,VBG,"[비격식]  멋진, 매력적인  "
1139,fettling,VBG,Not verb
1140,fiddlestring,VBG,Not verb
1141,fiddling,VBG,"[비격식]  하찮은, 시시한  "
1142,fidgeting,VBG,  (초조지루함흥분 등으로) 꼼지락거리다[가만히 못 있다]      2.    [명사]  잠시도 가만히 못 있는 사람  
1143,fierding,VBG,Not verb
1144,figging,VBG,Not verb
1145,fighting,VBG,Not verb
1146,filching,VBG,[비격식]  좀도둑질을 하다  
1147,filemaking,VBG,Not verb
1148,filleting,VBG,Not verb
1149,filling,VBG,  포만감을 주는  
1150,filmgoing,VBG,  영화 관람의  
1151,filtering,VBG,Not verb
1152,finding,VBG,Not verb
1153,fingering,VBG,Not verb
1154,fingerling,VBG,Not verb
1155,fingerprinting,VBG,Not verb
1156,finicking,VBG,  (=FINICKY)  
