Column1,word,type,v1,v2,v3,유의어,v4,v5,반의어,v6,동의어
458,ruing,VBG,[구식 또는 격식]  후회하다 (=regret)  ,  후회하다 (=regret)  ,  후회하다 (=regret)  ,,  후회하다 (=regret)  ,후회하다 ,delight,후회하다 ,deplore
459,ruling,VBG,  지배[통치]하는  ,지배[통치]하는  ,지배[통치]하는  ,,지배[통치]하는  ,지배하는,insignificant,지배하는,central
460,ruminating,VBG,"[격식]  심사숙고하다, 곰곰이 생각하다 (=ponder)  ","  심사숙고하다, 곰곰이 생각하다 (=ponder)  ","  심사숙고하다, 곰곰이 생각하다 (=ponder)  ",,"  심사숙고하다, 곰곰이 생각하다 (=ponder)  ","심사숙고하다, 곰곰이 생각하다 ",,"심사숙고하다, 곰곰이 생각하다 ",biting
461,satisfying,VBG,"  만족스러운, 만족감을 주는  ","만족스러운, 만족감을 주는  ","만족스러운, 만족감을 주는  ",,"만족스러운, 만족감을 주는  ","만족스러운, 만족감을 주는",troubling,"만족스러운, 만족감을 주는",enjoyable
462,sauntering,VBG,  한가로이[느긋하게] 걷다 (=stroll)  ,한가로이[느긋하게] 걷다 (=stroll)  ,한가로이[느긋하게] 걷다 (=stroll)  ,,한가로이[느긋하게] 걷다 (=stroll)  ,한가로이 걷다 ,permanent,한가로이 걷다 ,drifting
463,scalding,VBG,"  델 것 같은, 델 정도로 뜨거운  ","델 것 같은, 델 정도로 뜨거운  ","델 것 같은, 델 정도로 뜨거운  ",,"델 것 같은, 델 정도로 뜨거운  ","델 것 같은, 델 정도로 뜨거운",cold,"델 것 같은, 델 정도로 뜨거운",blistering
464,scathing,VBG,  (비판이) 준열한[통렬한/가차 없는] (=withering)  ,(비판이) 준열한[통렬한/가차 없는] (=withering)  ,(비판이) 준열한[통렬한/가차 없는] (=withering)  ,,(비판이) 준열한[통렬한/가차 없는] (=withering)  ,,gentle,,caustic
465,scintillating,VBG,"  재기 넘치는, 아주 재미있는  ","재기 넘치는, 아주 재미있는  ","재기 넘치는, 아주 재미있는  ",,"재기 넘치는, 아주 재미있는  ","재기 넘치는, 아주 재미있는",blah,"재기 넘치는, 아주 재미있는",dazzling
466,scoffing,VBG,"  비웃음, 조소.  ","비웃음, 조소.  ","비웃음, 조소.  ",,"비웃음, 조소.  ","비웃음, 조소.",bland,"비웃음, 조소.",backhanded
467,scotching,VBG,"  방지하다, 중단시키다  ","방지하다, 중단시키다  ","방지하다, 중단시키다  ",,"방지하다, 중단시키다  ","방지하다, 중단시키다",,"방지하다, 중단시키다",bring to an end
468,scourging,VBG,"[문예체]  괴롭히다, 고통을 안겨 주다      4.    ","  괴롭히다, 고통을 안겨 주다      4","  괴롭히다, 고통을 안겨 주다      4",,"  괴롭히다, 고통을 안겨 주다      4","괴롭히다, 고통을 안겨 주다 4",advantage,"괴롭히다, 고통을 안겨 주다 4",pest
469,scowling,VBG,"  노려[쏘아]보다 (=glower)      2.    [명사]  노려봄, 쏘아봄  ","노려[쏘아]보다 (=glower)      2.    [명사]  노려봄, 쏘아봄  ","노려[쏘아]보다 (=glower)      2.    [명사]  노려봄, 쏘아봄  ",,"노려[쏘아]보다 (=glower)      2.    [명사]  노려봄, 쏘아봄  ","노려 노려봄, 쏘아봄",bright,"노려 노려봄, 쏘아봄",forbidding
470,screeching,VBG,"  새된 소리를 지르는, [미·속어] 술에 취한  ","새된 소리를 지르는, [미·속어] 술에 취한  ","새된 소리를 지르는, [미·속어] 술에 취한  ",,"새된 소리를 지르는, [미·속어] 술에 취한  ","새된 소리를 지르는,  술에 취한",bright,"새된 소리를 지르는,  술에 취한",bleak
471,seafaring,VBG,"  항해의, 선원의, 해양 관련업의  ","항해의, 선원의, 해양 관련업의  ","항해의, 선원의, 해양 관련업의  ",,"항해의, 선원의, 해양 관련업의  ","항해의, 선원의, 해양 관련업의",,"항해의, 선원의, 해양 관련업의",nautical
472,seagoing,VBG,  원양 항로용[항해용]의  ,원양 항로용[항해용]의  ,원양 항로용[항해용]의  ,,원양 항로용[항해용]의  ,원양 항로용의,,원양 항로용의,coastal
473,secluding,VBG,"[격식]  (다른 사람들로부터) 은둔하다, 고립시키다  ","  (다른 사람들로부터) 은둔하다, 고립시키다  ","  (다른 사람들로부터) 은둔하다, 고립시키다  ",,"  (다른 사람들로부터) 은둔하다, 고립시키다  "," 은둔하다, 고립시키다",desegregate," 은둔하다, 고립시키다",ostracize
474,seducing,VBG,"  유혹하다, 꾀다(특히 자기보다 어리거나 경험 없는 사람을 자기와 성관계를 갖도록 하는 것)      2.    ",Longer,Longer,,Longer,Longer,boring,Longer,alluring
475,seeing,VBG,"  <사람이> 눈이 보이는, 시력[통찰력]이 있는, [the ~, 명사적, 복수 취급] 눈이 보이는 사람들  ",Longer,Longer,,Longer,Longer,,Longer,awake
476,seeming,VBG,"[격식]  외견상의, 겉보기의 (=apparent)  ","  외견상의, 겉보기의 (=apparent)  ","  외견상의, 겉보기의 (=apparent)  ",,"  외견상의, 겉보기의 (=apparent)  ","외견상의, 겉보기의 ",true,"외견상의, 겉보기의 ",appearing
477,semiconducting,VBG,  반도체의  ,반도체의  ,반도체의  ,,반도체의  ,반도체의,,반도체의,NaN
478,semidrying,VBG,  (기름이) 반건성(半乾性)의.  ,(기름이) 반건성(半乾性)의.  ,(기름이) 반건성(半乾性)의.  ,,(기름이) 반건성(半乾性)의.  ,의.,,의.,NaN
479,semifluctuating,VBG,[의학]  (촉진(觸診)에서) 파동치는 것 같은.  ,  (촉진(觸診)에서) 파동치는 것 같은,  (촉진(觸診)에서) 파동치는 것 같은,,  (촉진(觸診)에서) 파동치는 것 같은, 파동치는 것 같은,, 파동치는 것 같은,NaN
480,shamming,VBG,[보통 못마땅함]  허위의 (=FALSE)  ,  허위의 (=FALSE)  ,  허위의 (=FALSE)  ,,  허위의 (=FALSE)  ,허위의 ,genuine,허위의 ,fictitious
481,shimmering,VBG,"  희미하게 빛나다, (빛을 받아) 어른[일렁]거리다      2.    [명사]  (일렁이는 듯한) 희미한 빛  ",Longer,Longer,,Longer,Longer,dull,Longer,glistening
482,shoestring,VBG,[비격식]  돈이 아주 적게 드는  ,  돈이 아주 적게 드는  ,  돈이 아주 적게 드는  ,,  돈이 아주 적게 드는  ,돈이 아주 적게 드는,,돈이 아주 적게 드는,inconsequential
483,showboating,VBG,[비격식 흔히 못마땅함]  과시하다      2.    [명사][美]  순회공연선  ,  과시하다      2,  과시하다      2,,  과시하다      2,과시하다 2,calm,과시하다 2,appall
484,shrinking,VBG,"  움츠리는, 겁내는  ","움츠리는, 겁내는  ","움츠리는, 겁내는  ",,"움츠리는, 겁내는  ","움츠리는, 겁내는",bold,"움츠리는, 겁내는",retiring
485,sidesplitting,VBG,"  포복절도케 하는, 배꼽빼게 하는  ","포복절도케 하는, 배꼽빼게 하는  ","포복절도케 하는, 배꼽빼게 하는  ",,"포복절도케 하는, 배꼽빼게 하는  ","포복절도케 하는, 배꼽빼게 하는",,"포복절도케 하는, 배꼽빼게 하는",entertaining
486,skirmishing,VBG,  소규모 충돌[작은 언쟁]을 벌이다  ,소규모 충돌[작은 언쟁]을 벌이다  ,소규모 충돌[작은 언쟁]을 벌이다  ,,소규모 충돌[작은 언쟁]을 벌이다  ,소규모 충돌을 벌이다,agreement,소규모 충돌을 벌이다,argument
487,skyscraping,VBG,"  마천루와 같은, 매우 높은.  ","마천루와 같은, 매우 높은.  ","마천루와 같은, 매우 높은.  ",,"마천루와 같은, 매우 높은.  ","마천루와 같은, 매우 높은.",beneath,"마천루와 같은, 매우 높은.",towering
488,slanting,VBG,"  비스듬한, 비스듬히 기운  ","비스듬한, 비스듬히 기운  ","비스듬한, 비스듬히 기운  ",,"비스듬한, 비스듬히 기운  ","비스듬한, 비스듬히 기운",,"비스듬한, 비스듬히 기운",sloping
489,slaving,VBG,  노예처럼[고되게] 일하다  ,노예처럼[고되게] 일하다  ,노예처럼[고되게] 일하다  ,,노예처럼[고되게] 일하다  ,노예처럼 일하다,inactive,노예처럼 일하다,unavailable
490,slaying,VBG,[구식 또는 문예체]  (전쟁·싸움에서) 죽이다      2.    ,  (전쟁·싸움에서) 죽이다      2,  (전쟁·싸움에서) 죽이다      2,,  (전쟁·싸움에서) 죽이다      2, 죽이다 2,calm, 죽이다 2,carcinogenic
491,sleepwalking,VBG,  몽유병의  ,몽유병의  ,몽유병의  ,,몽유병의  ,몽유병의,,몽유병의,noctambulism
492,slewing,VBG,"  휙 돌다[미끄러지다], 휙 돌리다[미끄러뜨리다]      2.    [명사][비격식 특히 美]  많음, 다수, 대량  ",Longer,Longer,,Longer,Longer,straighten,Longer,bend
493,slinking,VBG,  살금살금[슬그머니] 움직이다 (=creep)  ,살금살금[슬그머니] 움직이다 (=creep)  ,살금살금[슬그머니] 움직이다 (=creep)  ,,살금살금[슬그머니] 움직이다 (=creep)  ,살금살금 움직이다 ,upright,살금살금 움직이다 ,crawling
494,sloping,VBG,"  경사진(inclined), 비탈진(slanting), 비스듬한(oblique)  ","경사진(inclined), 비탈진(slanting), 비스듬한(oblique)  ","경사진(inclined), 비탈진(slanting), 비스듬한(oblique)  ",,"경사진(inclined), 비탈진(slanting), 비스듬한(oblique)  ",경사진,straight,경사진,tilted
495,slouching,VBG,  구부정한 자세로 앉은[선].  ,구부정한 자세로 앉은[선].  ,구부정한 자세로 앉은[선].  ,,구부정한 자세로 앉은[선].  ,구부정한 자세로 앉은.,straighten,구부정한 자세로 앉은.,droop
496,slubbering,VBG,[문예체]  잠을 자다  ,  잠을 자다  ,  잠을 자다  ,,  잠을 자다  ,잠을 자다,,잠을 자다,NaN
497,slumbering,VBG,[문예체]  잠을 자다  ,  잠을 자다  ,  잠을 자다  ,,  잠을 자다  ,잠을 자다,awake,잠을 자다,dormant
498,slumming,VBG,[비격식]  (평소 자기가 익숙한 곳보다) 형편없는 곳에 다니다  ,  (평소 자기가 익숙한 곳보다) 형편없는 곳에 다니다  ,  (평소 자기가 익숙한 곳보다) 형편없는 곳에 다니다  ,,  (평소 자기가 익숙한 곳보다) 형편없는 곳에 다니다  , 형편없는 곳에 다니다,, 형편없는 곳에 다니다,NaN
499,smirking,VBG,  (=smirkily)  ,(=smirkily)  ,(=smirkily)  ,,(=smirkily)  ,,,,eyeball
500,sneaking,VBG,"  (감정을) 남몰래 품고 있는, 은밀한; (마음속에 의혹 등이) 왠지 모르게 드는  ","(감정을) 남몰래 품고 있는, 은밀한; (마음속에 의혹 등이) 왠지 모르게 드는  ","(감정을) 남몰래 품고 있는, 은밀한; (마음속에 의혹 등이) 왠지 모르게 드는  ",,"(감정을) 남몰래 품고 있는, 은밀한; (마음속에 의혹 등이) 왠지 모르게 드는  ", 왠지 모르게 드는,artless, 왠지 모르게 드는,bluffing
501,sneering,VBG,"  조소하는, 비꼬아 말하는.  ","조소하는, 비꼬아 말하는.  ","조소하는, 비꼬아 말하는.  ",,"조소하는, 비꼬아 말하는.  ","조소하는, 비꼬아 말하는.",,"조소하는, 비꼬아 말하는.",derisive
502,snickering,VBG,[특히 美]  (=snigger)  ,  (=snigger)  ,  (=snigger)  ,,  (=snigger)  ,,,,chuckle
503,sniffing,VBG,"  코를 훌쩍이는, 킁킁거리며 냄새를 맡는.  ","코를 훌쩍이는, 킁킁거리며 냄새를 맡는.  ","코를 훌쩍이는, 킁킁거리며 냄새를 맡는.  ",,"코를 훌쩍이는, 킁킁거리며 냄새를 맡는.  ","코를 훌쩍이는, 킁킁거리며 냄새를 맡는.",,"코를 훌쩍이는, 킁킁거리며 냄새를 맡는.",inhale
504,snipping,VBG,"  (가위로 싹둑) 자르다      2.    [명사]  (가위로 싹둑) 자르기, 싹둑 (자르는 소리)      3.    [명사]  금속 절단용 가위  ",Longer,Longer,,Longer,Longer,,Longer,nip
505,sniveling,VBG,"[경멸]  징징대는, 불평을 늘어놓는  ","  징징대는, 불평을 늘어놓는  ","  징징대는, 불평을 늘어놓는  ",,"  징징대는, 불평을 늘어놓는  ","징징대는, 불평을 늘어놓는",happy,"징징대는, 불평을 늘어놓는",annoyed
506,snobbing,VBG,  흐느껴 우는  ,흐느껴 우는  ,흐느껴 우는  ,,흐느껴 우는  ,흐느껴 우는,pay attention,흐느껴 우는,disregard
507,snorting,VBG,"  코를 킁킁거리는, 코웃음치는.  ","코를 킁킁거리는, 코웃음치는.  ","코를 킁킁거리는, 코웃음치는.  ",,"코를 킁킁거리는, 코웃음치는.  ","코를 킁킁거리는, 코웃음치는.",secret,"코를 킁킁거리는, 코웃음치는.",blow
508,soaking,VBG,"  완전히 다 젖은, 흠뻑 젖은 (=sopping)  ","완전히 다 젖은, 흠뻑 젖은 (=sopping)  ","완전히 다 젖은, 흠뻑 젖은 (=sopping)  ",,"완전히 다 젖은, 흠뻑 젖은 (=sopping)  ","완전히 다 젖은, 흠뻑 젖은 ",arid,"완전히 다 젖은, 흠뻑 젖은 ",dank
509,sobbing,VBG,  흐느껴 우는  ,흐느껴 우는  ,흐느껴 우는  ,,흐느껴 우는  ,흐느껴 우는,,흐느껴 우는,weeping
510,sobering,VBG,"  번쩍 정신이 들게 하는, 심각[진지]하게 만드는  ","번쩍 정신이 들게 하는, 심각[진지]하게 만드는  ","번쩍 정신이 들게 하는, 심각[진지]하게 만드는  ",,"번쩍 정신이 들게 하는, 심각[진지]하게 만드는  ","번쩍 정신이 들게 하는, 심각하게 만드는",easy,"번쩍 정신이 들게 하는, 심각하게 만드는",deep
511,sodding,VBG,[英  금기어  속어]  빌어먹을  ,  빌어먹을  ,  빌어먹을  ,,  빌어먹을  ,빌어먹을,,빌어먹을,NaN
512,soothing,VBG,  a soothing voice / lotion      마음을 달래 주는 목소리/진정 효과가 있는 로션  ,Longer,Longer,,Longer,Longer,,Longer,reassuring
513,sopping,VBG,[비격식]  흠뻑 다 젖은 (=soaking)  ,  흠뻑 다 젖은 (=soaking)  ,  흠뻑 다 젖은 (=soaking)  ,,  흠뻑 다 젖은 (=soaking)  ,흠뻑 다 젖은 ,,흠뻑 다 젖은 ,dripping
514,sorrowing,VBG,[문예체]  (대단히) 슬퍼하다  ,  (대단히) 슬퍼하다  ,  (대단히) 슬퍼하다  ,,  (대단히) 슬퍼하다  , 슬퍼하다,, 슬퍼하다,sobbing
515,soughing,VBG,[문예체]  솨솨 불다  ,  솨솨 불다  ,  솨솨 불다  ,,  솨솨 불다  ,솨솨 불다,,솨솨 불다,burble
516,sparing,VBG,"  (~을) 조금만 쓰는[아끼는], (~에) 인색한  ","(~을) 조금만 쓰는[아끼는], (~에) 인색한  ","(~을) 조금만 쓰는[아끼는], (~에) 인색한  ",,"(~을) 조금만 쓰는[아끼는], (~에) 인색한  ", 인색한,careless, 인색한,mean
517,speechmaking,VBG,  연설을 하는.  ,연설을 하는.  ,연설을 하는.  ,,연설을 하는.  ,연설을 하는.,,연설을 하는.,haranguing
518,spellbinding,VBG,  마음을 완전히 사로잡는 (=enthralling)  ,마음을 완전히 사로잡는 (=enthralling)  ,마음을 완전히 사로잡는 (=enthralling)  ,,마음을 완전히 사로잡는 (=enthralling)  ,마음을 완전히 사로잡는 ,repulsive,마음을 완전히 사로잡는 ,captivating
519,spiffing,VBG,"[英  구식  비격식]  아주 좋은, 훌륭한 (=excellent)  ","  아주 좋은, 훌륭한 (=excellent)  ","  아주 좋은, 훌륭한 (=excellent)  ",,"  아주 좋은, 훌륭한 (=excellent)  ","아주 좋은, 훌륭한 ",mess up,"아주 좋은, 훌륭한 ",preen
520,spindling,VBG,"  가늘고 긴 (사람·물건), 홀쭉한 (사람)  ","가늘고 긴 (사람·물건), 홀쭉한 (사람)  ","가늘고 긴 (사람·물건), 홀쭉한 (사람)  ",,"가늘고 긴 (사람·물건), 홀쭉한 (사람)  ",가늘고 긴 ,,가늘고 긴 ,bony
521,splitting,VBG,  (두통이) 머리가 빠개지는 듯한  ,(두통이) 머리가 빠개지는 듯한  ,(두통이) 머리가 빠개지는 듯한  ,,(두통이) 머리가 빠개지는 듯한  , 머리가 빠개지는 듯한,strong, 머리가 빠개지는 듯한,cracking
522,sprawling,VBG,  제멋대로 뻗어[퍼져] 나가는  ,제멋대로 뻗어[퍼져] 나가는  ,제멋대로 뻗어[퍼져] 나가는  ,,제멋대로 뻗어[퍼져] 나가는  ,제멋대로 뻗어 나가는,,제멋대로 뻗어 나가는,flat
523,squabbling,VBG,  (하찮은 일로) 옥신각신하다[(티격태격) 다투다] (=bicker)  ,(하찮은 일로) 옥신각신하다[(티격태격) 다투다] (=bicker)  ,(하찮은 일로) 옥신각신하다[(티격태격) 다투다] (=bicker)  ,,(하찮은 일로) 옥신각신하다[(티격태격) 다투다] (=bicker)  ,,,,conflicting
524,squinting,VBG,  눈을 가늘게 뜨고[찡그리고] 보다(밝은 빛을 피하거나 무엇을 더 잘 보려고 취하는 동작을 나타냄)      2.    ,Longer,Longer,,Longer,Longer,,Longer,peep
525,squirting,VBG,"  (액체가스 등을 가늘게) 찍 짜다[내뿜다/뿌리다], 찍 나오다[뿌려지다] (=spurt)      2.    ",Longer,Longer,,Longer,Longer,gather,Longer,spatter
526,stabbing,VBG,  찌르는[쑤시는] 듯한  ,찌르는[쑤시는] 듯한  ,찌르는[쑤시는] 듯한  ,,찌르는[쑤시는] 듯한  ,찌르는 듯한,dull,찌르는 듯한,barbed
527,staggering,VBG,"  (너무 엄청나서) 충격적인, 믿기 어려운 (=astounding)  ","(너무 엄청나서) 충격적인, 믿기 어려운 (=astounding)  ","(너무 엄청나서) 충격적인, 믿기 어려운 (=astounding)  ",,"(너무 엄청나서) 충격적인, 믿기 어려운 (=astounding)  ",,,,astonishing
528,stammering,VBG,"  말을 더듬는, 더듬으며 말하는  ","말을 더듬는, 더듬으며 말하는  ","말을 더듬는, 더듬으며 말하는  ",,"말을 더듬는, 더듬으며 말하는  ","말을 더듬는, 더듬으며 말하는",,"말을 더듬는, 더듬으며 말하는",halting
529,staving,VBG,"[美]  강력한, 굉장한.  ","  강력한, 굉장한","  강력한, 굉장한",,"  강력한, 굉장한","강력한, 굉장한",assist,"강력한, 굉장한",avert
530,stirring,VBG,"  마음을 뒤흔드는, 신나는  ","마음을 뒤흔드는, 신나는  ","마음을 뒤흔드는, 신나는  ",,"마음을 뒤흔드는, 신나는  ","마음을 뒤흔드는, 신나는",,"마음을 뒤흔드는, 신나는",emotional
531,stooping,VBG,"  꾸부리는, 허리를 굽히는.  ","꾸부리는, 허리를 굽히는.  ","꾸부리는, 허리를 굽히는.  ",,"꾸부리는, 허리를 굽히는.  ","꾸부리는, 허리를 굽히는.",,"꾸부리는, 허리를 굽히는.",pretentious
532,storming,VBG,"[英]  대단히 감동적인, 에너지가 넘치는  ","  대단히 감동적인, 에너지가 넘치는  ","  대단히 감동적인, 에너지가 넘치는  ",,"  대단히 감동적인, 에너지가 넘치는  ","대단히 감동적인, 에너지가 넘치는",happy,"대단히 감동적인, 에너지가 넘치는",bitter
533,storytelling,VBG,"  이야기를 하는, [구어] 거짓말을 하는      2.    [명사]  [U] 이야기하기, [구어] 거짓말하기  ",Longer,Longer,,Longer,Longer,reality,Longer,book
534,straggling,VBG,"  낙오한, 일행에서 떨어진, <행렬 등이> 흩어져 나아가는, <마을·집 등이> 흩어져 있는, <머리털이> 헝클어진, <가지 등이> 멋대로 뻗는  ",Longer,Longer,,Longer,Longer,consequential,Longer,less
535,strapping,VBG,[비격식]  건장한  ,  건장한  ,  건장한  ,,  건장한  ,건장한,skinny,건장한,hulking
536,striving,VBG,[격식]  분투하다  ,  분투하다  ,  분투하다  ,,  분투하다  ,분투하다,,분투하다,conatus
537,stumbling,VBG,  발부리에 걸리는  ,발부리에 걸리는  ,발부리에 걸리는  ,,발부리에 걸리는  ,발부리에 걸리는,artful,발부리에 걸리는,rude
538,stuttering,VBG,"  말을 더듬는, 입속에서 중얼거리는.  ","말을 더듬는, 입속에서 중얼거리는.  ","말을 더듬는, 입속에서 중얼거리는.  ",,"말을 더듬는, 입속에서 중얼거리는.  ","말을 더듬는, 입속에서 중얼거리는.",,"말을 더듬는, 입속에서 중얼거리는.",halting
539,substituting,VBG,"  대신하다, 대치[교체]되다; 대용[교체/대치]하다  ","대신하다, 대치[교체]되다; 대용[교체/대치]하다  ","대신하다, 대치[교체]되다; 대용[교체/대치]하다  ",,"대신하다, 대치[교체]되다; 대용[교체/대치]하다  ","대신하다, 대치하다",genuine,"대신하다, 대치하다",alternate
540,succeeding,VBG,"  계속해서 일어나는, 계속되는, 다음의 (following)  ","계속해서 일어나는, 계속되는, 다음의 (following)  ","계속해서 일어나는, 계속되는, 다음의 (following)  ",,"계속해서 일어나는, 계속되는, 다음의 (following)  ","계속해서 일어나는, 계속되는, 다음의 ",,"계속해서 일어나는, 계속되는, 다음의 ",following
541,sufficing,VBG,[격식]  충분하다  ,  충분하다  ,  충분하다  ,,  충분하다  ,충분하다,inappropriate,충분하다,capable
542,supping,VBG,"[북잉글랜드 영어 또는 구식]  홀짝홀짝 마시다, 홀짝거리다  ","  홀짝홀짝 마시다, 홀짝거리다  ","  홀짝홀짝 마시다, 홀짝거리다  ",,"  홀짝홀짝 마시다, 홀짝거리다  ","홀짝홀짝 마시다, 홀짝거리다",accumulate,"홀짝홀짝 마시다, 홀짝거리다",belt
543,supplicating,VBG,  간청하는  ,간청하는  ,간청하는  ,,간청하는  ,간청하는,unrepentant,간청하는,contrite
544,suppling,VBG,  (특히 대량으로) 공급[제공]하다  ,(특히 대량으로) 공급[제공]하다  ,(특히 대량으로) 공급[제공]하다  ,,(특히 대량으로) 공급[제공]하다  , 공급하다,, 공급하다,NaN
545,surpassing,VBG,"  빼어난, 뛰어난; 우수[탁월]한; 비상한, 놀랄 만한      2.    [부사][고어·시어]  뛰어나게, 탁월하여  ",Longer,Longer,,Longer,Longer,inferior,Longer,ascendent
546,surrounding,VBG,"  인근의, 주위의  ","인근의, 주위의  ","인근의, 주위의  ",,"인근의, 주위의  ","인근의, 주위의",,"인근의, 주위의",enclosing
547,surviving,VBG,"  살아 남은, 잔존한.  ","살아 남은, 잔존한.  ","살아 남은, 잔존한.  ",,"살아 남은, 잔존한.  ","살아 남은, 잔존한.",,"살아 남은, 잔존한.",remaining
548,swaggering,VBG,"  뽐내며 걷는, 뻐기는  ","뽐내며 걷는, 뻐기는  ","뽐내며 걷는, 뻐기는  ",,"뽐내며 걷는, 뻐기는  ","뽐내며 걷는, 뻐기는",modest,"뽐내며 걷는, 뻐기는",bossy
549,swanking,VBG,[구식 英 비격식 못마땅함]  으스대다  ,  으스대다  ,  으스대다  ,,  으스대다  ,으스대다,poor,으스대다,elegant
550,sweltering,VBG,  (=stifling)  ,(=stifling)  ,(=stifling)  ,,(=stifling)  ,,cool,,baking
551,swinging,VBG,[구식 비격식]  활기차고 멋진  ,  활기차고 멋진  ,  활기차고 멋진  ,,  활기차고 멋진  ,활기차고 멋진,,활기차고 멋진,swaying
552,swishing,VBG,"  휙[쌩] 소리를 내며 움직이다, 휙[쌩] 소리를 내며 움직이게 하다[휘두르다]      2.    [명사]  휙[쌩] 소리를 내며 움직이기, 휙[쌩] 하는 소리  ",Longer,Longer,,Longer,Longer,,Longer,whispering
553,swissing,VBG,"  휙[쌩] 소리를 내며 움직이다, 휙[쌩] 소리를 내며 움직이게 하다[휘두르다]      2.    [명사]  휙[쌩] 소리를 내며 움직이기, 휙[쌩] 하는 소리  ",Longer,Longer,,Longer,Longer,,Longer,NaN
554,swooning,VBG,"  기절하는, 졸도하는.  ","기절하는, 졸도하는.  ","기절하는, 졸도하는.  ",,"기절하는, 졸도하는.  ","기절하는, 졸도하는.",aware,"기절하는, 졸도하는.",paralyzed
555,talebearing,VBG,  고자질하는  ,고자질하는  ,고자질하는  ,,고자질하는  ,고자질하는,,고자질하는,dishing
556,taletelling,VBG,  (=talebearing)  ,(=talebearing)  ,(=talebearing)  ,,(=talebearing)  ,,,,dishing
557,tamping,VBG,[웨일스 영어  비격식]  몹시 화가 난  ,  몹시 화가 난  ,  몹시 화가 난  ,,  몹시 화가 난  ,몹시 화가 난,diet,몹시 화가 난,load
558,tangling,VBG,"  헝클리다, 헝클어지다  ","헝클리다, 헝클어지다  ","헝클리다, 헝클어지다  ",,"헝클리다, 헝클어지다  ","헝클리다, 헝클어지다",organization,"헝클리다, 헝클어지다",labyrinth
559,tarrying,VBG,[옛글투 또는 문예체]  지체하다 (=linger)  ,  지체하다 (=linger)  ,  지체하다 (=linger)  ,,  지체하다 (=linger)  ,지체하다 ,eager,지체하다 ,behindhand
560,tattling,VBG,[비격식 못마땅함 특히 美]  고자질하다 (=tell on sb)  ,  고자질하다 (=tell on sb)  ,  고자질하다 (=tell on sb)  ,,  고자질하다 (=tell on sb)  ,고자질하다 ,,고자질하다 ,dishing
561,taxing,VBG,  (육체적·정신적으로) 아주 힘든[부담이 큰] (=demanding)  ,(육체적·정신적으로) 아주 힘든[부담이 큰] (=demanding)  ,(육체적·정신적으로) 아주 힘든[부담이 큰] (=demanding)  ,,(육체적·정신적으로) 아주 힘든[부담이 큰] (=demanding)  ,,facile,,disturbing
562,tearing,VBG,"  (잡아) 찢는, 쥐어뜯는; [구어] 사납게 날뛰는, 맹렬한(violent)      2.    [부사]  맹렬히, 냅다, 미친 듯이  ",Longer,Longer,,Longer,Longer,pleasing,Longer,harrowing
563,teeming,VBG,  (사람들·동물들 등이) 바글[와글]거리는  ,(사람들·동물들 등이) 바글[와글]거리는  ,(사람들·동물들 등이) 바글[와글]거리는  ,,(사람들·동물들 등이) 바글[와글]거리는  , 바글거리는,lacking, 바글거리는,filled
564,tempting,VBG,"  솔깃한, 구미가 당기는  ","솔깃한, 구미가 당기는  ","솔깃한, 구미가 당기는  ",,"솔깃한, 구미가 당기는  ","솔깃한, 구미가 당기는",repulsive,"솔깃한, 구미가 당기는",attractive
565,testing,VBG,"  아주 힘든, 힘겨운  ","아주 힘든, 힘겨운  ","아주 힘든, 힘겨운  ",,"아주 힘든, 힘겨운  ","아주 힘든, 힘겨운",,"아주 힘든, 힘겨운",measurement
566,theatergoing,VBG,  연극 구경 가는  ,연극 구경 가는  ,연극 구경 가는  ,,연극 구경 가는  ,연극 구경 가는,,연극 구경 가는,NaN
567,thermosetting,VBG,  <가소물(可塑物) 등이> 열경화성(熱硬化性)의(opp. thermoplastic)      2.    [명사]  열경화성  ,Longer,Longer,,Longer,Longer,,Longer,NaN
568,thinking,VBG,"  이지적인, 사고력[분별력] 있는  ","이지적인, 사고력[분별력] 있는  ","이지적인, 사고력[분별력] 있는  ",,"이지적인, 사고력[분별력] 있는  ","이지적인, 사고력 있는",dumb,"이지적인, 사고력 있는",bright
569,thirsting,VBG,[옛글투]  목이 마르다  ,  목이 마르다  ,  목이 마르다  ,,  목이 마르다  ,목이 마르다,peaceful,목이 마르다,craving
570,thrilling,VBG,"  황홀한, 흥분되는, 아주 신나는  ","황홀한, 흥분되는, 아주 신나는  ","황홀한, 흥분되는, 아주 신나는  ",,"황홀한, 흥분되는, 아주 신나는  ","황홀한, 흥분되는, 아주 신나는",depressing,"황홀한, 흥분되는, 아주 신나는",electrifying
571,thrusting,VBG,"  자기 주장이 강한, 공격적인, 몹시 뽐내는  ","자기 주장이 강한, 공격적인, 몹시 뽐내는  ","자기 주장이 강한, 공격적인, 몹시 뽐내는  ",,"자기 주장이 강한, 공격적인, 몹시 뽐내는  ","자기 주장이 강한, 공격적인, 몹시 뽐내는",keeping,"자기 주장이 강한, 공격적인, 몹시 뽐내는",ejection
572,thumping,VBG,[비격식]  막대한 (=huge)  ,  막대한 (=huge)  ,  막대한 (=huge)  ,,  막대한 (=huge)  ,막대한 ,impoverished,막대한 ,fat
