Column1,word,type,v1,v2,v3,유의어,v4,v5,반의어,v6,동의어
131,bucked,VBD,"[구어]  용기를 얻은, 기뻐하는  ","  용기를 얻은, 기뻐하는  ","  용기를 얻은, 기뻐하는  ",,"  용기를 얻은, 기뻐하는  ","용기를 얻은, 기뻐하는",cloudy,"용기를 얻은, 기뻐하는",bright
132,buckled,VBD,죔쇠가 달린,죔쇠가 달린,죔쇠가 달린,,죔쇠가 달린,죔쇠가 달린,,죔쇠가 달린,off-center
133,bugled,VBD,"  관옥 장식이 달린, 관옥 같은  ","관옥 장식이 달린, 관옥 같은  ","관옥 장식이 달린, 관옥 같은  ",,"관옥 장식이 달린, 관옥 같은  ","관옥 장식이 달린, 관옥 같은",,"관옥 장식이 달린, 관옥 같은",NaN
134,bulbed,VBD,"  구근을 이룬 , 구근 모양으로 부푼.  ","구근을 이룬 , 구근 모양으로 부푼.  ","구근을 이룬 , 구근 모양으로 부푼.  ",,"구근을 이룬 , 구근 모양으로 부푼.  ","구근을 이룬 , 구근 모양으로 부푼.",,"구근을 이룬 , 구근 모양으로 부푼.",NaN
135,bulbose,VBD,(=bulbous),(=bulbous),(=bulbous),,(=bulbous),,,,NaN
136,bulkheaded,VBD,"  격벽을 한, 칸막이를 한.  ","격벽을 한, 칸막이를 한.  ","격벽을 한, 칸막이를 한.  ",,"격벽을 한, 칸막이를 한.  ","격벽을 한, 칸막이를 한.",,"격벽을 한, 칸막이를 한.",NaN
137,bulletheaded,VBD,머리가 둥근,머리가 둥근,머리가 둥근,,머리가 둥근,머리가 둥근,,머리가 둥근,NaN
138,bullheaded,VBD,"[美]  황소고집인 (=obstinate, stubborn)  ","  황소고집인 (=obstinate, stubborn)  ","  황소고집인 (=obstinate, stubborn)  ",,"  황소고집인 (=obstinate, stubborn)  ",황소고집인 ,,황소고집인 ,obstinate
139,bummed,VBD,"  낙담[실망]한, 상심한  ","낙담[실망]한, 상심한  ","낙담[실망]한, 상심한  ",,"낙담[실망]한, 상심한  ","낙담한, 상심한",good,"낙담한, 상심한",ailing
140,bunted,VBD,"  (뿔· 머리로) 받은 , [야구] 번트한.  ","(뿔· 머리로) 받은 , [야구] 번트한.  ","(뿔· 머리로) 받은 , [야구] 번트한.  ",,"(뿔· 머리로) 받은 , [야구] 번트한.  "," 받은 ,  번트한.",," 받은 ,  번트한.",meet
141,buried,VBD,파묻힌,파묻힌,파묻힌,,파묻힌,파묻힌,exposed,파묻힌,hidden
142,burnoosed,VBD,(아라비아인들이 입는) 두건 달린 겉옷[망토]을 입은.,(아라비아인들이 입는) 두건 달린 겉옷[망토]을 입은.,(아라비아인들이 입는) 두건 달린 겉옷[망토]을 입은.,,(아라비아인들이 입는) 두건 달린 겉옷[망토]을 입은., 두건 달린 겉옷을 입은.,, 두건 달린 겉옷을 입은.,NaN
143,bushed,VBD,[비격식]  몹시 지친 (=exhausted),  몹시 지친 (=exhausted),  몹시 지친 (=exhausted),,  몹시 지친 (=exhausted),몹시 지친 ,fresh,몹시 지친 ,fatigued
144,busked,VBD,"  준비된 , 예쁘게 장식한.  ","준비된 , 예쁘게 장식한.  ","준비된 , 예쁘게 장식한.  ",,"준비된 , 예쁘게 장식한.  ","준비된 , 예쁘게 장식한.",,"준비된 , 예쁘게 장식한.",NaN
145,busted,VBD,[美  비격식]  (못된 짓을 하다가) 걸린,  (못된 짓을 하다가) 걸린,  (못된 짓을 하다가) 걸린,,  (못된 짓을 하다가) 걸린, 걸린,, 걸린,destitute
146,bustled,VBD,허리받이를 댄,허리받이를 댄,허리받이를 댄,,허리받이를 댄,허리받이를 댄,calmness,허리받이를 댄,hubbub
147,buttered,VBD,버터를 바른,버터를 바른,버터를 바른,,버터를 바른,버터를 바른,disenchant,버터를 바른,bait
148,butterfingered,VBD,"  [구어] 물건을 잘 떨어뜨리는, 서투른, 공을 잘 놓치는  ","[구어] 물건을 잘 떨어뜨리는, 서투른, 공을 잘 놓치는  ","[구어] 물건을 잘 떨어뜨리는, 서투른, 공을 잘 놓치는  ",,"[구어] 물건을 잘 떨어뜨리는, 서투른, 공을 잘 놓치는  "," 물건을 잘 떨어뜨리는, 서투른, 공을 잘 놓치는",," 물건을 잘 떨어뜨리는, 서투른, 공을 잘 놓치는",blundering
149,buttocked,VBD,[레슬링]  허리치기로 던진.,  허리치기로 던진,  허리치기로 던진,,  허리치기로 던진,허리치기로 던진,,허리치기로 던진,NaN
150,cabled,VBD,[구식]  전보를 보내다,  전보를 보내다,  전보를 보내다,,  전보를 보내다,전보를 보내다,,전보를 보내다,lined
151,caddised,VBD,"  소모사의 , 소모사로 만든.  ","소모사의 , 소모사로 만든.  ","소모사의 , 소모사로 만든.  ",,"소모사의 , 소모사로 만든.  ","소모사의 , 소모사로 만든.",,"소모사의 , 소모사로 만든.",NaN
152,caged,VBD,새장에 갇힌,새장에 갇힌,새장에 갇힌,,새장에 갇힌,새장에 갇힌,free,새장에 갇힌,imprisoned
153,cairned,VBD,케른으로 표시된.,케른으로 표시된.,케른으로 표시된.,,케른으로 표시된.,케른으로 표시된.,,케른으로 표시된.,NaN
154,caissoned,VBD,케이슨이 부설된.,케이슨이 부설된.,케이슨이 부설된.,,케이슨이 부설된.,케이슨이 부설된.,,케이슨이 부설된.,NaN
155,calcified,VBD,[전문 용어]  석회화하다,  석회화하다,  석회화하다,,  석회화하다,석회화하다,indefinite,석회화하다,cemented
156,calculated,VBD,"  계산된, 계획적인  ","계산된, 계획적인  ","계산된, 계획적인  ",,"계산된, 계획적인  ","계산된, 계획적인",,"계산된, 계획적인",computed
157,calyculated,VBD,"  계산된, 계획적인  ","계산된, 계획적인  ","계산된, 계획적인  ",,"계산된, 계획적인  ","계산된, 계획적인",,"계산된, 계획적인",NaN
158,campshed,VBD,(강기슭·제방을) 판자와 말뚝으로 호안(護岸)하다.,(강기슭·제방을) 판자와 말뚝으로 호안(護岸)하다.,(강기슭·제방을) 판자와 말뚝으로 호안(護岸)하다.,,(강기슭·제방을) 판자와 말뚝으로 호안(護岸)하다.,하다.,,하다.,NaN
159,camused,VBD,재미있어[즐거워] 하는,재미있어[즐거워] 하는,재미있어[즐거워] 하는,,재미있어[즐거워] 하는,재미있어 하는,,재미있어 하는,NaN
160,cancered,VBD,암에 걸린,암에 걸린,암에 걸린,,암에 걸린,암에 걸린,,암에 걸린,NaN
161,cannoned,VBD,"  세게 부딪치다, 충돌하다  ","세게 부딪치다, 충돌하다  ","세게 부딪치다, 충돌하다  ",,"세게 부딪치다, 충돌하다  ","세게 부딪치다, 충돌하다",,"세게 부딪치다, 충돌하다",NaN
162,cannulated,VBD,[의학]  캐뉼러를 삽입하다,  캐뉼러를 삽입하다,  캐뉼러를 삽입하다,,  캐뉼러를 삽입하다,캐뉼러를 삽입하다,,캐뉼러를 삽입하다,NaN
163,canted,VBD,"[격식]  비스듬하다, 비스듬히 놓다  ","  비스듬하다, 비스듬히 놓다  ","  비스듬하다, 비스듬히 놓다  ",,"  비스듬하다, 비스듬히 놓다  ","비스듬하다, 비스듬히 놓다",straight,"비스듬하다, 비스듬히 놓다",askance
164,caped,VBD,망토를 걸친,망토를 걸친,망토를 걸친,,망토를 걸친,망토를 걸친,,망토를 걸친,NaN
165,capernoited,VBD,술이 조금 취한,술이 조금 취한,술이 조금 취한,,술이 조금 취한,술이 조금 취한,,술이 조금 취한,NaN
166,capped,VBD,뚜껑을 덮은,뚜껑을 덮은,뚜껑을 덮은,,뚜껑을 덮은,뚜껑을 덮은,exposed,뚜껑을 덮은,closed
167,carapaced,VBD,갑각[껍질]을 가진.,갑각[껍질]을 가진.,갑각[껍질]을 가진.,,갑각[껍질]을 가진.,갑각을 가진.,,갑각을 가진.,NaN
168,carbolated,VBD,석탄산을 함유한[으로 처리한],석탄산을 함유한[으로 처리한],석탄산을 함유한[으로 처리한],,석탄산을 함유한[으로 처리한],석탄산을 함유한,,석탄산을 함유한,NaN
169,carboyed,VBD,카르보이[내산병]에 넣은.,카르보이[내산병]에 넣은.,카르보이[내산병]에 넣은.,,카르보이[내산병]에 넣은.,카르보이에 넣은.,,카르보이에 넣은.,NaN
170,carded,VBD,[전문 용어]  (양털을) 소모기로 빗다      4.,  (양털을) 소모기로 빗다      4,  (양털을) 소모기로 빗다      4,,  (양털을) 소모기로 빗다      4, 소모기로 빗다 4,deny, 소모기로 빗다 4,argue
171,careworn,VBD,근심걱정으로 초췌한[찌들은],근심걱정으로 초췌한[찌들은],근심걱정으로 초췌한[찌들은],,근심걱정으로 초췌한[찌들은],근심걱정으로 초췌한,fat,근심걱정으로 초췌한,pale
172,carinated,VBD,"  [동물·식물] 용골(龍骨)이 있는, 용골형의  ","[동물·식물] 용골(龍骨)이 있는, 용골형의  ","[동물·식물] 용골(龍骨)이 있는, 용골형의  ",,"[동물·식물] 용골(龍骨)이 있는, 용골형의  "," 용골이 있는, 용골형의",," 용골이 있는, 용골형의",NaN
173,castled,VBD,(=CASTELLATED),(=CASTELLATED),(=CASTELLATED),,(=CASTELLATED),,deny,,alternate
174,cataracted,VBD,백내장이 있는.,백내장이 있는.,백내장이 있는.,,백내장이 있는.,백내장이 있는.,cease,백내장이 있는.,discharge
175,catarrhed,VBD,카타르 증세가 있는.,카타르 증세가 있는.,카타르 증세가 있는.,,카타르 증세가 있는.,카타르 증세가 있는.,,카타르 증세가 있는.,NaN
176,catfooted,VBD,"  고양이 같은 발을 가진, 고양이 발의.      2.    [명사]  걸음걸이가 고양이 같은, 살금살금 걷는(stealthy).  ",Longer,Longer,,Longer,Longer,,Longer,NaN
177,caverned,VBD,동굴이 된,동굴이 된,동굴이 된,,동굴이 된,동굴이 된,,동굴이 된,NaN
178,ceilinged,VBD,천장이 있는,천장이 있는,천장이 있는,,천장이 있는,천장이 있는,,천장이 있는,NaN
179,celebrated,VBD,유명한,유명한,유명한,,유명한,유명한,inglorious,유명한,lionized
180,cerated,VBD,"  납고[밀랍]를 입힌, [조류] 납막이 있는  ","납고[밀랍]를 입힌, [조류] 납막이 있는  ","납고[밀랍]를 입힌, [조류] 납막이 있는  ",,"납고[밀랍]를 입힌, [조류] 납막이 있는  ",납고 납막이 있는,,납고 납막이 있는,NaN
181,cered,VBD,납막이 있는.,납막이 있는.,납막이 있는.,,납막이 있는.,납막이 있는.,,납막이 있는.,NaN
182,chapped,VBD,"  튼, 갈라진  ","튼, 갈라진  ","튼, 갈라진  ",,"튼, 갈라진  ","튼, 갈라진",nice,"튼, 갈라진",grainy
183,chasmed,VBD,갈라진 틈[균열]이 있는.,갈라진 틈[균열]이 있는.,갈라진 틈[균열]이 있는.,,갈라진 틈[균열]이 있는.,갈라진 틈이 있는.,,갈라진 틈이 있는.,NaN
184,chasubled,VBD,상제복을 입은.,상제복을 입은.,상제복을 입은.,,상제복을 입은.,상제복을 입은.,,상제복을 입은.,NaN
185,checkered,VBD,[특히 美]  (=chequered),  (=chequered),  (=chequered),,  (=chequered),,,,motley
186,cherried,VBD,선홍색의,선홍색의,선홍색의,,선홍색의,선홍색의,,선홍색의,NaN
187,chickenhearted,VBD,"  겁 많은, 소심한(timid)  ","겁 많은, 소심한(timid)  ","겁 많은, 소심한(timid)  ",,"겁 많은, 소심한(timid)  ","겁 많은, 소심한",,"겁 많은, 소심한",craven
188,chiseled,VBD,"  끌로 판, 윤곽이 분명한  ","끌로 판, 윤곽이 분명한  ","끌로 판, 윤곽이 분명한  ",,"끌로 판, 윤곽이 분명한  ","끌로 판, 윤곽이 분명한",,"끌로 판, 윤곽이 분명한",sculpted
189,chorded,VBD,화음을 붙인.,화음을 붙인.,화음을 붙인.,,화음을 붙인.,화음을 붙인.,,화음을 붙인.,NaN
190,chowderheaded,VBD,"  바보 같은 , 멍청한.  ","바보 같은 , 멍청한.  ","바보 같은 , 멍청한.  ",,"바보 같은 , 멍청한.  ","바보 같은 , 멍청한.",,"바보 같은 , 멍청한.",NaN
191,chuckleheaded,VBD,"  바보 같은 , 멍청한.  ","바보 같은 , 멍청한.  ","바보 같은 , 멍청한.  ",,"바보 같은 , 멍청한.  ","바보 같은 , 멍청한.",,"바보 같은 , 멍청한.",NaN
192,ciliated,VBD,속눈썹[솜털]이 있는,속눈썹[솜털]이 있는,속눈썹[솜털]이 있는,,속눈썹[솜털]이 있는,속눈썹이 있는,,속눈썹이 있는,NaN
193,cingulated,VBD,[해부·동물]  띠 모양으로 생긴.,  띠 모양으로 생긴,  띠 모양으로 생긴,,  띠 모양으로 생긴,띠 모양으로 생긴,,띠 모양으로 생긴,NaN
194,cinnamoned,VBD,계피 (향료)가 든.,계피 (향료)가 든.,계피 (향료)가 든.,,계피 (향료)가 든.,계피 가 든.,,계피 가 든.,NaN
195,circumstanced,VBD,"  (어떤) 사정하에 (있는), (경제적으로 …한) 처지에 있는  ","(어떤) 사정하에 (있는), (경제적으로 …한) 처지에 있는  ","(어떤) 사정하에 (있는), (경제적으로 …한) 처지에 있는  ",,"(어떤) 사정하에 (있는), (경제적으로 …한) 처지에 있는  ", 처지에 있는,, 처지에 있는,chance
196,cirriped,VBD,만각류의,만각류의,만각류의,,만각류의,만각류의,,만각류의,NaN
197,clank,VBD,철커덕하는 소리가 나다[소리를 내다],철커덕하는 소리가 나다[소리를 내다],철커덕하는 소리가 나다[소리를 내다],,철커덕하는 소리가 나다[소리를 내다],철커덕하는 소리가 나다,,철커덕하는 소리가 나다,bong
198,clapped,VBD,"[英속어]  지친, 녹초가 된 .  ","  지친, 녹초가 된 ","  지친, 녹초가 된 ",,"  지친, 녹초가 된 ","지친, 녹초가 된",loss,"지친, 녹초가 된",bang
199,clawed,VBD,[보통 복합어를 이루어] (…의) 발톱을 가진, (…의) 발톱을 가진, (…의) 발톱을 가진,, (…의) 발톱을 가진, 발톱을 가진,, 발톱을 가진,paw
200,cleanhanded,VBD,결백한,결백한,결백한,,결백한,결백한,immoral,결백한,legitimate
201,clearheaded,VBD,두뇌가 명석한,두뇌가 명석한,두뇌가 명석한,,두뇌가 명석한,두뇌가 명석한,,두뇌가 명석한,perceptive
202,cleeked,VBD,[복합어를 이루어] …한 뺨을 가진, …한 뺨을 가진, …한 뺨을 가진,, …한 뺨을 가진,…한 뺨을 가진,,…한 뺨을 가진,NaN
203,clocked,VBD,자수로 꾸며진,자수로 꾸며진,자수로 꾸며진,,자수로 꾸며진,자수로 꾸며진,neglect,자수로 꾸며진,check out
204,cloistered,VBD,[격식]  세속으로부터 격리된,  세속으로부터 격리된,  세속으로부터 격리된,,  세속으로부터 격리된,세속으로부터 격리된,free,세속으로부터 격리된,sheltered
205,clovered,VBD,클로버가 나 있는.,클로버가 나 있는.,클로버가 나 있는.,,클로버가 나 있는.,클로버가 나 있는.,,클로버가 나 있는.,NaN
206,cochleated,VBD,달팽이 껍질 같은,달팽이 껍질 같은,달팽이 껍질 같은,,달팽이 껍질 같은,달팽이 껍질 같은,,달팽이 껍질 같은,NaN
207,cogged,VBD,톱니바퀴가 달린,톱니바퀴가 달린,톱니바퀴가 달린,,톱니바퀴가 달린,톱니바퀴가 달린,,톱니바퀴가 달린,NaN
208,colonnaded,VBD,"[건축]  열주(列柱)로 된 , 가로수의.  ","  열주(列柱)로 된 , 가로수의","  열주(列柱)로 된 , 가로수의",,"  열주(列柱)로 된 , 가로수의","열주로 된 , 가로수의",,"열주로 된 , 가로수의",NaN
209,combed,VBD,"  빗질한 , 소모한.  ","빗질한 , 소모한.  ","빗질한 , 소모한.  ",,"빗질한 , 소모한.  ","빗질한 , 소모한.",disorganize,"빗질한 , 소모한.",adjust
210,complicated,VBD,복잡한 (=complex),복잡한 (=complex),복잡한 (=complex),,복잡한 (=complex),복잡한 ,facile,복잡한 ,convoluted
211,compressed,VBD,"  압축[압착]된, 간결한, [식물] 편평한, 굳게 다문  ","압축[압착]된, 간결한, [식물] 편평한, 굳게 다문  ","압축[압착]된, 간결한, [식물] 편평한, 굳게 다문  ",,"압축[압착]된, 간결한, [식물] 편평한, 굳게 다문  ","압축 편평한, 굳게 다문",loose,"압축 편평한, 굳게 다문",tight
212,conceded,VBD,"  인정[시인, 양보]된  ","인정[시인, 양보]된  ","인정[시인, 양보]된  ",,"인정[시인, 양보]된  ",인정된,prohibited,인정된,allowable
213,conceited,VBD,[못마땅함]  자만하는,  자만하는,  자만하는,,  자만하는,자만하는,humble,자만하는,big-talking
214,concerted,VBD,"  (특히 둘 이상의 사람·국가 등이) 합심한, 결연한  ","(특히 둘 이상의 사람·국가 등이) 합심한, 결연한  ","(특히 둘 이상의 사람·국가 등이) 합심한, 결연한  ",,"(특히 둘 이상의 사람·국가 등이) 합심한, 결연한  "," 합심한, 결연한",disordered," 합심한, 결연한",combined
215,conched,VBD,조개[권패]가 있는.,조개[권패]가 있는.,조개[권패]가 있는.,,조개[권패]가 있는.,조개가 있는.,,조개가 있는.,NaN
216,conferted,VBD,"  (특히 둘 이상의 사람·국가 등이) 합심한, 결연한  ","(특히 둘 이상의 사람·국가 등이) 합심한, 결연한  ","(특히 둘 이상의 사람·국가 등이) 합심한, 결연한  ",,"(특히 둘 이상의 사람·국가 등이) 합심한, 결연한  "," 합심한, 결연한",," 합심한, 결연한",NaN
217,confined,VBD,좁고 사방이 막힌,좁고 사방이 막힌,좁고 사방이 막힌,,좁고 사방이 막힌,좁고 사방이 막힌,well,좁고 사방이 막힌,cramped
218,confirmed,VBD,(버릇이나 생활 방식이) 확고부동한,(버릇이나 생활 방식이) 확고부동한,(버릇이나 생활 방식이) 확고부동한,,(버릇이나 생활 방식이) 확고부동한, 확고부동한,, 확고부동한,proved
